domain,subdomain,source_id,book,chapter,verse,source_lang,target_lang,direction,source_text,target_text
bible,genesis,bible|genesis|024|033,genesis,24,33,en,fj,en->fj,"and there was set meat before him to eat: but he said, i will not eat, until i have told mine errand. and he said, speak on.","sa biu mai matana na kakana me kana, ia, sa vosa mada e liu ka vaka: ""au na sega mada ni kana, me'u tukuna mada e liu na ka au mai cakava. "" sa sauma mai o lepani, ""mo vosa sara. """
bible,genesis,bible|genesis|024|034,genesis,24,34,en,fj,en->fj,"and he said, i am abraham's servant.","sa tukuna mai, ""oi au na tamata dauveiqaravi nei eparaama."
bible,genesis,bible|genesis|024|035,genesis,24,35,en,fj,en->fj,"and the lord hath blessed my master greatly; and he is become great: and he hath given him flocks, and herds, and silver, and gold, and menservants, and maidservants, and camels, and asses.","""o jiova sa vakalouvinakataki koya vakalevu sara, ka sa tamata qaqa sara; na kalou sa solia vua na manumanu, na siliva, na koula, na tagane kei na yalewa dauveiqaravi, na kameli kei na asa e levu sara."
bible,genesis,bible|genesis|024|036,genesis,24,36,en,fj,en->fj,and sarah my master's wife bare a son to my master when she was old: and unto him hath he given all that he hath.,"""o sera na watina na noqu turaga, sa vakasucuma e dua na gone tagane vua na noqu turaga ni sa qase sara; sa solia vua na luvena tagane oqo na veika kecega; o koya na noqu turaga."
bible,genesis,bible|genesis|024|037,genesis,24,37,en,fj,en->fj,"and my master made me swear, saying, thou shalt not take a wife to my son of the daughters of the canaanites, in whose land i dwell:","""sa cakava na noqu turaga me'u bubului, ka vaka: 'mo kua ni kauta vua na luvequ tagane me watina e dua na yalewa ni vanua oqo, o kenani;"
bible,genesis,bible|genesis|024|038,genesis,24,38,en,fj,en->fj,"but thou shalt go unto my father's house, and to my kindred, and take a wife unto my son.","'mo lako ga ki na vale nei tamaqu, vei ira na wekaqu, ka kauta mai e dua na yalewa me watina. '"
bible,genesis,bible|genesis|024|039,genesis,24,39,en,fj,en->fj,"and i said unto my master, peradventure the woman will not follow me.","""au sa taroga na noqu turaga, 'de qai sega ni via muri au mai na yalewa. '"
bible,genesis,bible|genesis|024|040,genesis,24,40,en,fj,en->fj,"and he said unto me, the lord, before whom i walk, will send his angel with thee, and prosper thy way; and thou shalt take a wife for my son of my kindred, and of my father's house:","""sa sauma mai vei au o jiova, 'o koya au sa lako voli e matana ena tala mai na nona agilosi vei iko, ena vakataucokotaka na nomu i lakolako, ka o na kauta mai e dua na watina na luvequ mai vei ira na wekaqu “mai na vale i tamaqu."
bible,genesis,bible|genesis|024|041,genesis,24,41,en,fj,en->fj,"then shalt thou be clear from this my oath, when thou comest to my kindred; and if they give not thee one, thou shalt be clear from my oath.","'o na vakagalalataki mai na bubului oqo, kevaka o sa yaco yani vei ira na wekaqu, qai o sega ni kauta mai e dua na yalewa. o sa na galala mai na bubului oqo. '"
bible,genesis,bible|genesis|024|042,genesis,24,42,en,fj,en->fj,"and i came this day unto the well, and said, o lord god of my master abraham, if now thou do prosper my way which i go:","""ena siga oqo, ni'u sa lako mai ki na mata ni wai ka masu, 'i jiova na kalou ni noqu turaga o eparaama, kevaka e dina ni o ni na vakataucokotaka nai lakolako oqo,"
bible,genesis,bible|genesis|024|043,genesis,24,43,en,fj,en->fj,"behold, i stand by the well of water; and it shall come to pass, that when the virgin cometh forth to draw water, and i say to her, give me, i pray thee, a little water of thy pitcher to drink;","'raica, au na tu ena mata ni wai, na goneyalewa ga ena lako mai me takiwai, ka au na tukuna vua “""mo solia mai na wai me'u gunu. """
bible,genesis,bible|genesis|024|044,genesis,24,44,en,fj,en->fj,"and she say to me, both drink thou, and i will also draw for thy camels: let the same be the woman whom the lord hath appointed out for my master's son.","'ka me na sauma sara mai, ""oqo mo gunu, au na vakagunuvi ira talega na nomu kameli, "" me sai koya oqo na yalewa sa digitaka o jiova me watina na luve ni noqu turaga. '"
bible,genesis,bible|genesis|024|045,genesis,24,45,en,fj,en->fj,"and before i had done speaking in mine heart, behold, rebekah came forth with her pitcher on her shoulder; and she went down unto the well, and drew water: and i said unto her, let me drink, i pray thee.","""ni se bera ni'u masu oti, sa lako mai o rapeka vata kei na nona saqa wai e domona “sa lako sobu sara ki na mata ni wai ka taki. 'au sa kerekere sara me'u gunu. '"
bible,genesis,bible|genesis|024|046,genesis,24,46,en,fj,en->fj,"and she made haste, and let down her pitcher from her shoulder, and said, drink, and i will give thy camels drink also: so i drank, and she made the camels drink also.","""sa vakatotolo sara o koya me biuta e ra na nona saqa wai ka solia mai. me'u 'gunu “sa tukuna talega me vakagunuvi ira na kameli. '"
bible,genesis,bible|genesis|024|047,genesis,24,47,en,fj,en->fj,"and i asked her, and said, whose daughter art thou? and she said, the daughter of bethuel, nahor's son, whom milcah bare unto him: and i put the earring upon her face, and the bracelets upon her hands.","""au sa mani tarogi koya, 'o iko na luvei cei? ' sa sauma mai, 'oi au na luvei petueli na luvei neori, sa vakasucuma vua o milika. ' au sa vakadaramaka sara vua na mama ni ucu kei na qato ni liga, e ligana."
bible,genesis,bible|genesis|024|048,genesis,24,48,en,fj,en->fj,"and i bowed down my head, and worshipped the lord, and blessed the lord god of my master abraham, which had led me in the right way to take my master's brother's daughter unto his son.","""au sa cuva sobu ki na qele ka lotu vei jiova, ka vakalouvinakataka na kalou o jiova, na kalou ni noqu turaga o eparaama, o koya sa tuberi au mai ena sala dina me'u mai kauta na goneyalewa na luvena na tacina na noqu turaga me rau la'ki veiwatini kei na luvena tagane."
bible,genesis,bible|genesis|024|049,genesis,24,49,en,fj,en->fj,"and now if ye will deal kindly and truly with my master, tell me: and if not, tell me; that i may turn to the right hand, or to the left.","""oqo, kevaka dou sa cakacaka vakadodonu vua na noqu turaga, mo dou tukuna vei au, se, me'u gole ki nai matau se ki nai mawi. """
bible,genesis,bible|genesis|024|050,genesis,24,50,en,fj,en->fj,"then laban and bethuel answered and said, the thing proceedeth from the lord: we cannot speak unto thee bad or good.","o lepani kei petueli, e rau sa sauma mai ka vaka: ""na veika sa lako mai vei jiova keirau sa sega ni rawa ni tukuna ni vinaka se ca."
bible,genesis,bible|genesis|024|051,genesis,24,51,en,fj,en->fj,"behold, rebekah is before thee, take her, and go, and let her be thy master's son's wife, as the lord hath spoken.","""sa tu ga oqo o rapeka, tauri koya ka drau lako yani me la'ki watina na luvena tagane na nomu turaga, me vaka sa tukuna o jiova. """
bible,genesis,bible|genesis|024|052,genesis,24,52,en,fj,en->fj,"and it came to pass, that, when abraham's servant heard their words, he worshipped the lord, bowing himself to the earth.","ni sa rogoca oqo na dauveiqaravi i eparaama, sa lotu vei jiova ka vakacuva na uluna ki na qele."
bible,genesis,bible|genesis|024|053,genesis,24,53,en,fj,en->fj,"and the servant brought forth jewels of silver, and jewels of gold, and raiment, and gave them to rebekah: he gave also to her brother and to her mother precious things.","na dauveiqaravi sa kauta mai na i yau talei siliva, nai yau talei koula, na i sulu, ka solia vei rapeka. sa solia talega na yau talei sara vei ganena kei tinana."
bible,genesis,bible|genesis|024|054,genesis,24,54,en,fj,en->fj,"and they did eat and drink, he and the men that were with him, and tarried all night; and they rose up in the morning, and he said, send me away unto my master.","na dauveiqaravi kei ira na tamata era sa kana ka gunu ka vakacegu ena bogi. era sa yadra ena mataka ka tukuna, ""laivi au mada me'u lako vua na noqu turaga. """
bible,genesis,bible|genesis|024|055,genesis,24,55,en,fj,en->fj,"and her brother and her mother said, let the damsel abide with us a few days, at the least ten; after that she shall go.","ia, o ganei rapeka kei tinana e rau sa tukuna, ""me tiko mada vata kei keitou na goneyalewa me tini tale na siga, ka me qai lako yani. """
bible,genesis,bible|genesis|024|056,genesis,24,56,en,fj,en->fj,"and he said unto them, hinder me not, seeing the lord hath prospered my way; send me away that i may go to my master.","sa sauma yani na dauveiqaravi, ""dou kua ni vakataotaki au, o jiova sa dolava oti na noqui lakolako; dou laivi au me'u lako “me'u lako yani vua na noqu turaga. """
bible,genesis,bible|genesis|024|057,genesis,24,57,en,fj,en->fj,"and they said, we will call the damsel, and enquire at her mouth.","e ratou sa tukuna tale, ""me keitou taroga mada na goneyalewa. """
bible,genesis,bible|genesis|024|058,genesis,24,58,en,fj,en->fj,"and they called rebekah, and said unto her, wilt thou go with this man? and she said, i will go.","e ratou sa kacivi rapeka mai ka taroga, ""o na lako beka vata kei na dauveiqaravi oqo? "" sa sauma mai o rapeka, ""au na lako. """
bible,genesis,bible|genesis|024|059,genesis,24,59,en,fj,en->fj,"and they sent away rebekah their sister, and her nurse, and abraham's servant, and his men.",era sa vakatalai rapeka yani kei na nona nasi kei na dauveiqaravi nei eparaama kei ira na tamata.
bible,genesis,bible|genesis|024|060,genesis,24,60,en,fj,en->fj,"and they blessed rebekah, and said unto her, thou art our sister, be thou the mother of thousands of millions, and let thy seed possess the gate of those which hate them.","era sa vosa vakalouvinakataki rapeka ka tukuna vua: ""mo yaco mo tinadra na vei udolu kei na vei tini na udolu; kei na nomu kawa mera taukena na nodra veimatamata o ira sa cati kemuni. """
bible,genesis,bible|genesis|024|061,genesis,24,61,en,fj,en->fj,"and rebekah arose, and her damsels, and they rode upon the camels, and followed the man: and the servant took rebekah, and went his way.","o rapeka kei ira na nona dauveiqaravi, era sa vodoka na kameli ka muri ira yani na tamata. era sa kauti rapeka yani, ka lako sara."
bible,genesis,bible|genesis|024|062,genesis,24,62,en,fj,en->fj,and isaac came from the way of the well lahairoi; for he dwelt in the south country.,"o aisake sa lako mai vaka ki bea-laei-roi, ni sa tiko mai na ceva."
bible,genesis,bible|genesis|024|063,genesis,24,63,en,fj,en->fj,"and isaac went out to meditate in the field at the eventide: and he lifted up his eyes, and saw, and, behold, the camels were coming.","sa lako yani o aisake ki na veibuca me vakanananu mada ni sa yakavi mai. sa rai sara yani, ka raica na veikameli era sa lako tiko mai."
bible,genesis,bible|genesis|024|064,genesis,24,64,en,fj,en->fj,"and rebekah lifted up her eyes, and when she saw isaac, she lighted off the camel.","sa rai yani o rapeka, ka sa raici aisake sara. sa sobu mai ena nona kameli;"
bible,genesis,bible|genesis|024|065,genesis,24,65,en,fj,en->fj,"for she had said unto the servant, what man is this that walketh in the field to meet us? and the servant had said, it is my master: therefore she took a vail, and covered herself.","ni sa taroga oti na dauveiqaravi “se ocei na tagane sa lako tiko mai oqo me sotavi ira? sa tukuna yani vua, ""ni oqo na luve ni noqu turaga. "" sa taura o rapeka na nona i ubi ka ubi koya ga vakavinaka."
bible,genesis,bible|genesis|024|066,genesis,24,66,en,fj,en->fj,and the servant told isaac all things that he had done.,na dauveiqaravi sa tukuna vei aisake na veika kece sa cakava oti.
bible,genesis,bible|genesis|024|067,genesis,24,67,en,fj,en->fj,"and isaac brought her into his mother sarah's tent, and took rebekah, and she became his wife; and he loved her: and isaac was comforted after his mother's death.","o aisake sa kauta mai na goneyalewa ki na valelaca nei sera na tinana; sa tauri rapeka, ka sa yaco me watina ka sa lomani rapeka dina sara. oqo sa vakacegui vinaka kina o aisake mai na mate nei tinana."
bible,genesis,bible|genesis|025|001,genesis,25,1,en,fj,en->fj,"then again abraham took a wife, and her name was keturah.","sa vakawati tale o eparaama, na yaca i watina o ketura."
bible,genesis,bible|genesis|025|002,genesis,25,2,en,fj,en->fj,"and she bare him zimran, and jokshan, and medan, and midian, and ishbak, and shuah.","sa sucu kina o simirani, jokesani, medani, mitiani, isibaki kei sua."
bible,genesis,bible|genesis|025|003,genesis,25,3,en,fj,en->fj,"and jokshan begat sheba, and dedan. and the sons of dedan were asshurim, and letushim, and leummim.","o jokesani sa vakasucumi vua o seba kei didani. na luvei didani o asurimi, letusimi, kei liumimi."
bible,genesis,bible|genesis|025|004,genesis,25,4,en,fj,en->fj,"and the sons of midian; ephah, and epher, and hanoch, and abidah, and eldaah. all these were the children of keturah.","na luvei mitiani o efa, eferi, anoti, ebida, kei eledae. o ira kece oqo na gone mai vei ketura."
bible,genesis,bible|genesis|025|005,genesis,25,5,en,fj,en->fj,and abraham gave all that he had unto isaac.,o eparaama sa solia na veika kece sa nona vei aisake.
bible,genesis,bible|genesis|025|006,genesis,25,6,en,fj,en->fj,"but unto the sons of the concubines, which abraham had, abraham gave gifts, and sent them away from isaac his son, while he yet lived, eastward, unto the east country.","o eparama sa solia talega na veika vei ira na luvena ni watina talai. ni se bula tikoga o eparaama, sa vakatalai ira tani yani oqo, mai vei aisake ki na tokalau."
bible,genesis,bible|genesis|025|007,genesis,25,7,en,fj,en->fj,"and these are the days of the years of abraham's life which he lived, an hundred threescore and fifteen years.",na veiyabaki sa bula kina o eparaama sa dua nadrau vitusagavulu ka lima na yabaki.
bible,genesis,bible|genesis|025|008,genesis,25,8,en,fj,en->fj,"then abraham gave up the ghost, and died in a good old age, an old man, and full of years; and was gathered to his people.",sa ceguva nai otioti ni nona i cegu o eparaama ka sa mate yani ni sa qase sara. sa lako yani vei ira na kai nona.
bible,genesis,bible|genesis|025|009,genesis,25,9,en,fj,en->fj,"and his sons isaac and ishmael buried him in the cave of machpelah, in the field of ephron the son of zohar the hittite, which is before mamre;","e rau sa buluti koya na luvena o aisake kei isimeli ena qaravatu mai makapila, e mamire, ena veiwere nei efironi na luvei soa na itaiti;"
bible,genesis,bible|genesis|025|010,genesis,25,10,en,fj,en->fj,"the field which abraham purchased of the sons of heth: there was abraham buried, and sarah his wife.",na vanua sa volia o eparaama mai vei ira na luvei eci. e rau sa bulu mai kea o eparaama kei sera na watina.
bible,genesis,bible|genesis|025|011,genesis,25,11,en,fj,en->fj,"and it came to pass after the death of abraham, that god blessed his son isaac; and isaac dwelt by the well lahairoi.","sa yaco ni sa mate oti o eparaama, na kalou sa vosa vakalouvinakataki aisake na luvena. o aisake sa tiko mai bea-laei-roi."
bible,genesis,bible|genesis|025|012,genesis,25,12,en,fj,en->fj,"now these are the generations of ishmael, abraham's son, whom hagar the egyptian, sarah's handmaid, bare unto abraham:",oqo na kawa nei isimeli na luvei eparama vei eka na yalewa dauveiqaravi ni ijipita nei sera.
bible,genesis,bible|genesis|025|013,genesis,25,13,en,fj,en->fj,"and these are the names of the sons of ishmael, by their names, according to their generations: the firstborn of ishmael, nebajoth; and kedar, and adbeel, and mibsam,","oqo na yacadra na luvei isimeli “na dui yacadra kei na nodra dui kawa: na ulumatua nei isimeli o nebajoci; sa qai kedari, adibili, mibisami,"
bible,genesis,bible|genesis|025|014,genesis,25,14,en,fj,en->fj,"and mishma, and dumah, and massa,","misama, duma, masa,"
bible,genesis,bible|genesis|025|015,genesis,25,15,en,fj,en->fj,"hadar, and tema, jetur, naphish, and kedemah:","adari, tema, jeturi, nafisi kei kedema."
bible,genesis,bible|genesis|025|016,genesis,25,16,en,fj,en->fj,"these are the sons of ishmael, and these are their names, by their towns, and by their castles; twelve princes according to their nations.","sai ira oqori na luvei isimeli, oqo talega na yaca ni nodra vei koro kei nai tikotiko vagalala, e tinikarua na ravouvou me vaka na nodra dui vanua."
bible,genesis,bible|genesis|025|017,genesis,25,17,en,fj,en->fj,"and these are the years of the life of ishmael, an hundred and thirty and seven years: and he gave up the ghost and died; and was gathered unto his people.","oqo na veiyabaki nei isimeli, e dua na drau tolusagavulu ka vitu na yabaki; sa ceguva nai otioti ni nona i cegu ka mate yani, sa soqoni yani vei ira na nona tamata."
bible,genesis,bible|genesis|025|018,genesis,25,18,en,fj,en->fj,"and they dwelt from havilah unto shur, that is before egypt, as thou goest toward assyria: and he died in the presence of all his brethren.","(era sa tiko mai avila me yaco sara ki suri, oqori ena tokalau kei ijipita ni o lako yani vaka ki asiria. ) sa mate ena matadra na tacina."
bible,genesis,bible|genesis|025|019,genesis,25,19,en,fj,en->fj,"and these are the generations of isaac, abraham's son: abraham begat isaac:","oqo na kawa nei aisake, na luvei eparaama. o eparaama sa vakasucumi vua o aisake."
bible,genesis,bible|genesis|025|020,genesis,25,20,en,fj,en->fj,"and isaac was forty years old when he took rebekah to wife, the daughter of bethuel the syrian of padanaram, the sister to laban the syrian.","o aisake sa yabaki vasagavulu ni rau sa veiwatini kei rapeka na luvei petueli na kai siria mai padani-arami, na ganei lepani na kai siria."
bible,genesis,bible|genesis|025|021,genesis,25,21,en,fj,en->fj,"and isaac intreated the lord for his wife, because she was barren: and the lord was intreated of him, and rebekah his wife conceived.","o aisake sa vakamamasu vei jiova ena vuku i rapeka na watina, ni sa yava (sega ni vakaluveni), o jiova sa sauma na masu nei aisake, ka sa kunekune sara o rapeka."
bible,genesis,bible|genesis|025|022,genesis,25,22,en,fj,en->fj,"and the children struggled together within her; and she said, if it be so, why am i thus? and she went to enquire of the lord.","e rau sa yavavala vakalevu na gone e ketei tinadrau, ka sa tukuna kina “""kevaka sa vinaka oqo, na cava sa yaco tiko kina na yavavala e ketequ? "" sa lako yani me vakatarogi jiova."
bible,genesis,bible|genesis|025|023,genesis,25,23,en,fj,en->fj,"and the lord said unto her, two nations are in thy womb, and two manner of people shall be separated from thy bowels; and the one people shall be stronger than the other people; and the elder shall serve the younger.","sa tukuna vua o jiova, ""e rua na matanitu sa tiko oqori e ketemu, e rua na tamata e rau na tawase mai yagomu; e dua ena kaukauwa mai vua tale e dua “o koya na qase ena qaravi koya e gone. """
bible,genesis,bible|genesis|025|024,genesis,25,24,en,fj,en->fj,"and when her days to be delivered were fulfilled, behold, there were twins in her womb.","ni sa yaco mai na nona siga ni vakasucu, sa tiko ena kato e dua na drua."
bible,genesis,bible|genesis|025|025,genesis,25,25,en,fj,en->fj,"and the first came out red, all over like an hairy garment; and they called his name esau.","o koya e liu mai e damusa, sa vaka e dua nai sulu vutivutia na yagona kece: sa vakayacani me o iso."
bible,genesis,bible|genesis|025|026,genesis,25,26,en,fj,en->fj,"and after that came his brother out, and his hand took hold on esau's heel; and his name was called jacob: and isaac was threescore years old when she bare them.","sa qai muri mai o tacina, na ligana sa vesuka tiko mai na bukubuku ni yavai iso. sa vakayacani me o jekope. sa yabaki onosagavulu o aisake ni rau sa sucu mai na luvena drua oqo."
bible,genesis,bible|genesis|025|027,genesis,25,27,en,fj,en->fj,"and the boys grew: and esau was a cunning hunter, a man of the field; and jacob was a plain man, dwelling in tents.",e rau sa tubu cake na gone. sa dau vakasasa manumanu o iso ka tamata ni veiwere. o jekope sa tamata malumu tuga ka dau tiko ga e vale.
bible,genesis,bible|genesis|025|028,genesis,25,28,en,fj,en->fj,"and isaac loved esau, because he did eat of his venison: but rebekah loved jacob.","o aisake sa dau lomani iso, baleta ni sa dau kania na nona manumanu ni vakasasa. ia, o rapeka sa lomani jekope vakalevu. sa volitaka o iso na nona i tutu vakaulumatua"
bible,genesis,bible|genesis|025|029,genesis,25,29,en,fj,en->fj,"and jacob sod pottage: and esau came from the field, and he was faint:","o jekope sa vakasaqa kakana vakarakara tiko ena nona lesu mai na veiwere o iso, ka sa wawale sara vakalevu."
bible,genesis,bible|genesis|025|030,genesis,25,30,en,fj,en->fj,"and esau said to jacob, feed me, i pray thee, with that same red pottage; for i am faint: therefore was his name called edom.","sa kerea yani o iso vei jekope me kania mada na kakana vakarakara damudamu sa vakarautaka tiko, ni sa rui wawale vakalevu. sa vakayacani sara kina me o itomi."
bible,genesis,bible|genesis|025|031,genesis,25,31,en,fj,en->fj,"and jacob said, sell me this day thy birthright.","sa tukuna yani o jekope, ""mo volitaka na dodonu ni nomu ulumatua vei au ena siga oqo. """
bible,genesis,bible|genesis|025|032,genesis,25,32,en,fj,en->fj,"and esau said, behold, i am at the point to die: and what profit shall this birthright do to me?","sa tukuna mai o iso, ""raica au sa voleka ni mate, na cava na kena yaga vei au na ulumatua oqo? """
bible,genesis,bible|genesis|025|033,genesis,25,33,en,fj,en->fj,"and jacob said, swear to me this day; and he sware unto him: and he sold his birthright unto jacob.","sa tukuna mai o jekope, ""mo bubului vei au e dai. "" sa bubului o iso ena siga o ya vei jekope ka volitaka na nona dodonu vakaulumatua vei jekope."
bible,genesis,bible|genesis|025|034,genesis,25,34,en,fj,en->fj,"then jacob gave esau bread and pottage of lentiles; and he did eat and drink, and rose up, and went his way: thus esau despised his birthright.",o jekope sa vakarautaka sara na kakana vakarakara damudamu kei na madrai vei iso. sa kana ka gunu o iso ka tucake ka sa lako yani. o iso sa vakawaletaka na dodonu ni nona ulumatua.
bible,genesis,bible|genesis|026|001,genesis,26,1,en,fj,en->fj,"and there was a famine in the land, beside the first famine that was in the days of abraham. and isaac went unto abimelech king of the philistines unto gerar.","sa yaco e dua na dausiga levu ena vanua, me vaka na dausiga ena gauna nei eparaama. o aisake sa lako vei apimeleki na tui filisitia e qarari."
bible,genesis,bible|genesis|026|002,genesis,26,2,en,fj,en->fj,"and the lord appeared unto him, and said, go not down into egypt; dwell in the land which i shall tell thee of:","sa basika vei koya o jiova ka tukuna: ""kua ni lako sobu ki ijipita; mo tiko ga ena vanua au na tukuna vei iko."
bible,genesis,bible|genesis|026|003,genesis,26,3,en,fj,en->fj,"sojourn in this land, and i will be with thee, and will bless thee; for unto thee, and unto thy seed, i will give all these countries, and i will perform the oath which i sware unto abraham thy father;","""tiko ga ena vanua oqo, au na tiko vata kei iko ka vakalouvinakataki iko; vei iko kei ira na nomu kawa, au na solia kina na vanua oqo, au na vakayacora kina na yalayala. au a bubului kina vei eparaama na tamamu."
bible,genesis,bible|genesis|026|004,genesis,26,4,en,fj,en->fj,"and i will make thy seed to multiply as the stars of heaven, and will give unto thy seed all these countries; and in thy seed shall all the nations of the earth be blessed;","""au na vakavuna na nomu kawa me ra vaka na kalokalo ni lomalagi; au na solia vei ira na nomu kawa na vanua taucoko oqo; mai vei iko, ena vakalouvinakataki kina na veivanua kece oqo;"
bible,genesis,bible|genesis|026|005,genesis,26,5,en,fj,en->fj,"because that abraham obeyed my voice, and kept my charge, my commandments, my statutes, and my laws.","""baleta ni sa talairawarawa o eparaama ki na domoqu ka maroroya na noqu i lesilesi, na noqu i vakaro, na noqu lewa kei na noqu i vunau. """
bible,genesis,bible|genesis|026|006,genesis,26,6,en,fj,en->fj,and isaac dwelt in gerar:,o aisake sa tiko ga e qerari.
bible,genesis,bible|genesis|026|007,genesis,26,7,en,fj,en->fj,"and the men of the place asked him of his wife; and he said, she is my sister: for he feared to say, she is my wife; lest, said he, the men of the place should kill me for rebekah; because she was fair to look upon.","o ira na tagane ni vanua o ya era sa tarogi koya me baleta na watina. sa tukuna kina, ""o koya na ganequ"" “ni sa rere o koya me tukuna, ""o koya na watiqu; "" ni sa nanuma ""ni ra na vakamatei koya ena vuku i rapeka na watina, baleta ni sa rui yalewa totoka dina ni vakasaravi. """
bible,genesis,bible|genesis|026|008,genesis,26,8,en,fj,en->fj,"and it came to pass, when he had been there a long time, that abimelech king of the philistines looked out at a window, and saw, and, behold, isaac was sporting with rebekah his wife.","sa yaco, ni sa dede tiko na nodra tiko e kea, o apimeleki na tui filisitia, ni sa rai tiko yani ena nona katuba leka “sa raica ni rau sa veiwedevi tiko o aisake kei rapeka na watina."
bible,genesis,bible|genesis|026|009,genesis,26,9,en,fj,en->fj,"and abimelech called isaac, and said, behold, of a surety she is thy wife: and how saidst thou, she is my sister? and isaac said unto him, because i said, lest i die for her.","o apimeleki sa kacivi aisake yani ka tukuna, ""e vaka vei au ni rapeka e watimu; o tukuna rawa vakacava vei au ni o koya e ganemu? "" sa tukuna vua o aisake, ""baleta ni'u sa kila, 'de ra na vakamatei au ena vukui rapeka. '"""
bible,genesis,bible|genesis|026|010,genesis,26,10,en,fj,en->fj,"and abimelech said, what is this thou hast done unto us? one of the people might lightly have lien with thy wife, and thou shouldest have brought guiltiness upon us.","sa tukuna mai o apimeleki, ""na cava o sa cakava oqo vei keimami? vaka cava kevaka e dua sa moceri koya, o iko ga sa na kauta mai vei keimami na bula e beitaki. """
bible,genesis,bible|genesis|026|011,genesis,26,11,en,fj,en->fj,"and abimelech charged all his people, saying, he that toucheth this man or his wife shall surely be put to death.","sa vakarota kina o apimeleki vei ira na nona tamata, ""o koya sa tara na watina na tamata oqo, ena vakamatei vakaidina. """
bible,genesis,bible|genesis|026|012,genesis,26,12,en,fj,en->fj,"then isaac sowed in that land, and received in the same year an hundredfold: and the lord blessed him.","sa kakaburaki ena vanua o ya o aisake, ka sa tatamusuki ena yabaki vata ga o ya “ka sa yayadrau; sa vakalouvinakataki koya o jiova."
bible,genesis,bible|genesis|026|013,genesis,26,13,en,fj,en->fj,"and the man waxed great, and went forward, and grew until he became very great:","sa tubu cake na nona sautu, sa gumatua tikotikoga me yacova ni sa sautu vakalevu sara;"
bible,genesis,bible|genesis|026|014,genesis,26,14,en,fj,en->fj,"for he had possession of flocks, and possession of herds, and great store of servants: and the philistines envied him.","ni sa taukena na qele ni manumanu, na qele ni bulumakau, ka sa levu sara na nona dauveiqaravi. era sa vuvutaki koya na kai filisitia."
bible,genesis,bible|genesis|026|015,genesis,26,15,en,fj,en->fj,"for all the wells which his father's servants had digged in the days of abraham his father, the philistines had stopped them, and filled them with earth.","o ira na filisitia era sa sogota na vei mata ni wai kece era a kelia na tamata nei eparaama na tamana, era sa buluta kece ena qele."
bible,genesis,bible|genesis|026|016,genesis,26,16,en,fj,en->fj,"and abimelech said unto isaac, go from us; for thou art much mightier than we.","sa tukuna o apimeleki vei aisake, ""mo lako tani mai vei keimami, ni o sa rui kaukauwa mai vei keimami. """
bible,genesis,bible|genesis|026|017,genesis,26,17,en,fj,en->fj,"and isaac departed thence, and pitched his tent in the valley of gerar, and dwelt there.",sa lako tani mai kea o aisake ka la'ki tiko ena veibuca mai qerari.
bible,genesis,bible|genesis|026|018,genesis,26,18,en,fj,en->fj,"and isaac digged again the wells of water, which they had digged in the days of abraham his father; for the philistines had stopped them after the death of abraham: and he called their names after the names by which his father had called them.","sa kelia tale o aisake na veimata ni wai, ea kelia e liu o eparaama na tamana, ni ra sa sogota na filisitia e na nona sa mate o eparaama. o aisake sa vakayacana tale ena yaca ga ea vakayacana kina e liu o tamana."
bible,genesis,bible|genesis|026|019,genesis,26,19,en,fj,en->fj,"and isaac's servants digged in the valley, and found there a well of springing water.","o ira talega na tamata i aisake, era sa kelia e dua na mata ni wai sa drodro tu ga, mai na buca."
bible,genesis,bible|genesis|026|020,genesis,26,20,en,fj,en->fj,"and the herdmen of gerar did strive with isaac's herdmen, saying, the water is ours: and he called the name of the well esek; because they strove with him.","o ira na dau susu manumanu mai qerari era sa veivala kei ira na dau susu manumanu nei aisake ka tukuna, ""na wai sa neimami"" sa vakayacani kina na wai o ya me eseki, baleta ni ra sa veivala kei koya."
bible,genesis,bible|genesis|026|021,genesis,26,21,en,fj,en->fj,"and they digged another well, and strove for that also: and he called the name of it sitnah.",era sa kelia tale e dua na mata ni wai “era sa veivala tale kina. sa vakayacana o aisake na vanua o ya me sitina.
bible,genesis,bible|genesis|026|022,genesis,26,22,en,fj,en->fj,"and he removed from thence, and digged another well; and for that they strove not: and he called the name of it rehoboth; and he said, for now the lord hath made room for us, and we shall be fruitful in the land.","sa lako tani mai kea ka kelia tale e dua na mata ni wai “era sa sega ni veivala kina, sa vakayacana me reopoci, ni sa tukuna ""o jiova sa solia na galala vei keda, eda na vuavuai kina ena vanua. """
bible,genesis,bible|genesis|026|023,genesis,26,23,en,fj,en->fj,and he went up from thence to beersheba.,sa lako cake mai kea ki periesepa.
bible,genesis,bible|genesis|026|024,genesis,26,24,en,fj,en->fj,"and the lord appeared unto him the same night, and said, i am the god of abraham thy father: fear not, for i am with thee, and will bless thee, and multiply thy seed for my servant abraham's sake.","o jiova sa basika vua ena bogi tiko ga o ya ka tukuna, ""oi au na kalou nei tamamu o eparaama; kua ni rere, au sa tiko vata kei iko. au na vakalouvinakataki iko ka vakalewelevutaki iko kei ira na nomu kawa, ena vuku i eparaama. """
