domain,direction,sentence_type_fine,source_id,source_doc,source_text,ref,chatgpt,gemini,google_translate,microsoft_translate,notes
legal,en->fj,obligation,constitution|65(3)(b),constitution - eng.txt,"except if corrupt practice is alleged, must be brought within days of the declarations of the poll.","vakavo ke vakasamataki ni oka kina na cakacaka vakabutobuto, na kudru me na kau cake ena loma ni na siga mai na kena kacivaki na macala ni veidigidigi.","kevea ni saumi ni caka, e dodonu me kauti mai ena siga ni ivakarau ni votu.","Vakavo kevaka e beitaki na ivalavala ca, e dodonu me tekivutaki e loma ni [numera] na siga ni kena kacivaki na revurevu ni veidigidigi.",,,
legal,en->fj,obligation,constitution|124(4),constitution - eng.txt,the commission shall provide regular updates and advice to parliament on any matter relating to its functions and responsibilities.,na matabose me na solia wasoma na itukutuku kei na ivakasala vua na palimedi me baleta na nona itavi kei na kena qaravi.,na komisi o te kerei e solia tiko na i okai kei na veika e baleta na nona cakacaka kei na nona itavi ki na paramente.,Na komiti ena vakarautaka na veivakavoui tudei kei na veivakasalataki ki na Palimedi ena veika kecega e baleta na nona itavi kei na nona iusana.,,,
legal,en->fj,obligation,constitution|70(8)(b),constitution - eng.txt,"the qualification requirements for appointment and the process to be followed for appointment, which must be an open, transparent and competitive selection process based on merit; ----------------------- page -----------------------","ivakatagedegede ni vuli e gadrevi kei na ivakarau me vakamuri me baleta na veivakacakacakataki, ka dodonu me dola raraba, vakarawarawataki, valataki vakasavasava, ia na veidigitaki me yavutaki ena rawaka;","na i tutuki ni vakacotona me baleta na vanua ni kena vakavakarau kei na cakacaka me baleta na vakacotona, e dodonu me dua na nodra toso vakamataka levu, e yoqona ka kilai levu ka tatouvanua ni rawaka, e da ni vakayacori ena veika e cavuti ena vakadidike;","na i vakatagedegede ni veidigidigi ni veivakadeitaki kei na i walewale me muri me baleta na veivakadeitaki, ka dodonu me dua na i walewale ni veidigidigi e dolavi, e matata, ka veisisivi ka yavutaki ena i tagedege ni rawaka;",,,
legal,en->fj,obligation,constitution|109(2),constitution - eng.txt,"the commission shall consist of a chairperson and other members appointed by the president, on the advice of the judicial services commission following consultation by it with the attorney-general.","na matabose me lewena e dua na jemeni, kei na tale na lewena e digitaka na peresitedi ena ivakasala ni matabose veiqaravi ni mataveilewai ni oti na veitalanoa kei na vunilawa.","na komisi e na rauta mai e dua na tosoto kei na kedra veitukituki e vakatulewataki mai na presideniti, me vaka na veika e vakaraitaki mai na komisi ni veika vakavanua ni veivakatorocaketaki ni sa vakayacori na veitarogi ni nona al donehupena.","Na bose ena okati kina e dua na i liuliu kei ira na lewena tale eso, era na lesi mai vua na Peresitedi, ena vakatulewa ni Komiti ni Veiqaravi Vakaloqa ni Vunau ni oti na nona veivosaki kei na Kovana ni Lako Yaroi.",,,
legal,en->fj,obligation,constitution|164(2),constitution - eng.txt,the provision of this section shall be without prejudice to any power conferred by or under this constitution to make provision for the abolition of offices or for the removal from office of persons holding or acting in any office. ----------------------- page -----------------------,na tikina qo e sega ni oka kina na kaukauwa e soli ena yavunivakavulewa qo me vakarautaka na lawa me bokoca e dua na valenivolavola se me vakaceguya e dua na vakailesilesi taura tiko se taura vakatawa e dua na itutu.,na veika ni na iwalewale qo e na sega ni rauti na caka ni dua na boki e vakarautaki mai se e na iVakadinadina oqo me vakarautaka na vo ni iwalewale se me qai caci mai na iwalewale e tiko.,Na ivakarau ni wase ni vunau oqo ena sega ni vakaleqa na kaukauwa cava ga e soli mai na vunau oqo se ena ruku ni vunau oqo me vakarautaki kina na kena bokoci ni iqai se na kena vakatani mai na iqai o ira na tamata era taura se qarava tiko e dua na iqai.,,,
legal,en->fj,obligation,constitution|155(2),constitution - eng.txt,"notwithstanding anything contained in this constitution, the limitation of liability for prescribed political events decree shall, in its entirety, continue in existence and shall not be reviewed, amended, altered, repealed or revoked by parliament. further immunity","veitalia na veika e vakarautaki ena yavunivakavulewa qo, na dikiri ni yalani ni veika e lavaki me qaravi kina na veika vakapolitiki , ena vakabau taucoko ka na tomani tiko ga, ka na sega ni rawa ni raicalesu, veisautaka, vukica, vakadaroya se bokoca na palimedi. veivagalalataki tale e so","io 'na ga na veika e okati kina na konititusi oqo, na ngalala ni ijustis e veisautaki me baleta na iotioti ni veika e taura tiko, ena tauyavu mai na vula taucoko, ka na sega ni vakadewataki, veisau, veitalanoa, taro se davo tiko mai na parament. na iwalewale ni veivakacegui tu qai galu.","Se mani cava ga e tukuni ena yavu ni lawa oqo, na i vakaro ni vakalailaitaki ni itavi ena vuku ni veika vakapolitiki e sa lesi oti, ena tomani tiko ga na kena i tutu vakatulewa taucoko ka ena sega ni raici tale, vakadodonutaki, veisautaki, bokoci se kauta laivi mai na palimedi. Ena tiko tale ga na galala ni veivakatotogi.",,,
legal,en->fj,obligation,constitution|65(8),constitution - eng.txt,the court of disputed returns must make a determination on any petition or proceeding within days of the date when the petition or proceeding is brought before it.,na mataveilewai ni kudru ni veidigidigi e dodonu me na vakatulewataka na kudru se na veilewai kece e kau cake mai ena loma ni na siga mai na siga e ciqoma kina na kudru se na veilewai qo.,na porcelu ni lewa e dodonu me raica na veika kece e baleti ira na yacadra se na itavi e vakaturaga ena siga ni gauna e kauti mai kina na petition se na itavi.,Na Mataveilewai ni Veisisivi ni Veitokonaki e dodonu me na vakatulewa ena dua ga na kerekere se veilewai e loma ni [n] na siga mai na siga e kau mai kina na kerekere se veilewai ki matana.,,,
legal,en->fj,obligation,constitution|124(5),constitution - eng.txt,"in the performance of its functions or the exercise of its authority and powers, the commission shall be independent and shall not be subject to the direction or control of any person or authority, except by a court of law or as otherwise prescribed by written law. ----------------------- page -----------------------","ena vakayagataki ni kaukauwa ena tikina qo, na matabose ena sega ni vakarogoca na vakatulewa ni dua tale na tamata, se matabose, se tabacakacaka, vakavo ke vakarota na mataveilewai se virikotori ena yavunivakavulewa qo se na lawa tabaki.","i na veiqaravi ni nona itavi se na veika e se sega ni a yaco, na komiti e na vakarau me raici kedra with and e na sega ni a yaco ki na tuvanakivuli se veituberi ni dua na tamata se veivakauqeti, ke sega ni dua na kooti se na kena ni ivakarau e vakaivola.","Ena vakayacori ni nona itavi se ena vakayagataki ni nona dodonu kei na kaukauwa, na komiti ena galala ka ena sega ni qali kina nodra veidusimaki se vakatulewa e dua na tamata se matanitu, vakavo ga mai na mataveilewai se me vaka e vakatakilai ena lawa volai.",,,
legal,en->fj,right,constitution|37,constitution - eng.txt,right to social security schemes,dodonu ni tamata yadua me vakarautaki vua na veivuke raraba,dodonu ki na veivuke ni bulia ni bulavati,Dodonu ni ituvatuva ni veitaqomaki vakaitikotiko,,,
legal,en->fj,right,constitution|9,constitution - eng.txt,right to personal liberty,dodonu ni galala ni tamata,nai ni veivakatekita ni tuitui ni bula,Dodonu ni galala vakai-taki-koya,,,
legal,en->fj,right,constitution|90(7),constitution - eng.txt,"if in any proceedings in a magistrates court or a subordinate court, a question arises as to the interpretation of this constitution, the magistrates court or a subordinate court may decide the matter, and its decision may be appealed as of right to the high court. magistrates court .—() the magistrates court consists of—","kevaka e vure cake mai na vakatataro me baleta na vakamacalataki ni e ra se mataveilewai lalai tale e so me vakatulewa kina, ia sa tiko na dodonu ena mataveilewai e cake me rogoca kevaka e dua na ilawalawa ena kisi e sega ni duavata kei na vakatulewa ena mataveilewai e ra se mataveilewai lalai tale e so. mataveilewai e ra .—() na mataveilewai e ra e lewena na—","kevaka e dua na veika e vakarautaki e dua na mataqali kooti ni matai se dua na kooti levu, e yaco na taro me baleta na iwasewase ni veika e tutu mai kei na ivakarau ni veika oqo, e rawa ni kura na kooti ni matai se dua na kooti levu me vakaraitaka na ka, ka rawa ni laurai na ivakarau ni nona vakadinadinataki me baleta na kooti levu. kooti ni matai .—() na kooti ni matai e cakava mai.","Kevaka e na dua na veilewai e na Mataveilewai Lelevu se na Mataveilewai Lailai, e tubu mai kina e dua na taro me baleta na kena vakamacalataki na Vakatatuvatuva ni Matanitu qo, na Mataveilewai Lelevu se na Mataveilewai Lailai e rawa ni lewa na tikina oqori, ka na kena lewa e rawa ni kerekere tale me vaka na kena dodonu ki na Mataveilewai Cecere. Mataveilewai Lelevu. —() Na Mataveilewai Lelevu e okati kina o ira na—",,,
legal,en->fj,right,constitution|150,constitution - eng.txt,a written law shall make provision for the exercise by a member of the public of the right to access official information and documents held by the government and its agencies. ----------------------- page ----------------------- auditor-general .—() the office of the auditor-general established under the state services decree continues in existence.,"na lawa tabaki e dodonu me vakamatatataka na nodra dodonu na lewenivanua mera kila, taura na itukutuku kei na ivola ni itukutuku e tiko ena veivalenivolavola vakamatanitu kei na kena veitabana. daunifika levu .—() na valenivolavola ni daunifika levu e tauyavutaki ena dikiri ni veiqaravi vakamatanitu , me na tomani tiko ga.",e dua na lawa e rawa ni vakarautaki tiko na kena bulia e dua na yaca ni tamata ni tawale me baleta na nodra veisiko ki na i tuvatuva kei na ivola e tu e na matanitu kei na nona i tovo ni veika. ----------------------- page ----------------------- na dauvakadidike. —() na bure ni dauvakadidike e vakatulewataki ena vuku ni ivolanikau ni matanitu e tu ga tiko.,"E dua na lawa volai ena vakarautaka na kena iyaragi me baleta na kena vakayagataki mai vei ira na lewenivanua na dodonu me ra basika ki na itukutuku kei na ivola vakalesoni e tauri tu ena matanitu kei na kena veitabana.
----------------------- page -----------------------
Dau ni Vakatulewa Levu .—() Na valenivolavola ni Dau ni Vakatulewa Levu e tauyavutaki ena ruku ni Dekere ni Veiqaravi ni Matanitu sa tomana tikoga na kena ituvaki.",,,
legal,en->fj,right,constitution|22,constitution - eng.txt,"—() every person has the right to freedom of religion, conscience and belief. ----------------------- page -----------------------","galala ni sokalou, rai vakayalo kei na vakabauta","—() na veika e dua na tamata e dau rawa na nodra kilai ni veika e dodonu, na vakavinavinaka kei na nuitaka. ----------------------- page -----------------------","Na tamata kecega e tu vua na dodonu ni galala ni nona lotu, ni nona vakasama kei na nona vakabauta.",,,
legal,en->fj,right,constitution|36,constitution - eng.txt,right to adequate food and water,dodonu ni vakarautaki vakamatau ni kakana kei na wainigunu,bula totoka ki na kaka ni draki kei na wai,Dodonu ni rawata na kakana rauta kei na wai,,,
legal,en->fj,right,constitution|8,constitution - eng.txt,"every person has the right to life, and a person must not be arbitrarily deprived of life. right to personal liberty .—() a person must not be deprived of personal liberty except—","na tamata yadua e tu vua na dodonu me bula, ka me kua ni kautani vakaveitalia na nona bula. dodonu ni galala ni tamata .—() e sega ni dodonu me vakuwai e dua mai na nona galala, vakavo—","na veika kece e tu vua na kena ilavo, a sa na sega ni rawati e dua na veika e avatarai na kena ilavo. na ilavo me rawa ni vakaraitaki. —() e sega ni rawa ni tawali e dua na veika mai na kena ilavo na veika me baleta.","Na tamata kecega e tiko vua na dodonu ni bula, ka sega ni dodonu me kau tani vakailoa na nona bula. Dodonu ni galala ni tamata vakaikoya. — E sega ni dodonu me kau tani na galala ni tamata vakaikoya, vakavo ga kevaka—",,,
legal,en->fj,right,constitution|8(2)(f),constitution - eng.txt,"for the purpose of regulating essential services and industries, in the overall interests of the fijian economy and the citizens of fiji. employment relations .—() every person has the right to fair employment practices, including humane treatment and proper working conditions.","vakaituvatuvataki na cicivaki ni tabana ni veiqaravi e gadrevi kei na cicivaki ni veimataqali matacakacaka e gadrevi, ena vuku ni taraicake ni bula vakailavo e viti kei na lewei viti. veimaliwai vakacakacaka .—() na tamata taucoko e tiko vei ira na dodonu mera qaravi vakatautauvata ena gauna ni cakacaka, okati kina na nodra qaravi vinaka kei na tuvaki vinaka ni valenicakacaka. ----------------------- page -----------------------","me kena i naba ni veivakadonui ni lasutaki lelevu kei na veimataqali, ena i lavo ni veika e gadrevi ena i vakaro ni lewenivanua oqo. i veitikina ni cakacaka.—() na tamata yadua e tiko na noda i tavi me raici vinaka na nodra cakacaka, me vakaraitaka na veivakaturi kei na i tisi ni cakacaka vinaka.","Me vakatulewataki kina na veiqaravi bibi kei na tabana ni cakacaka, ena kena vinaka raraba ni i-lavo ni Viti kei na lewenivanua e Viti. Veiwekani ni cakacaka. —() Na tamata kecega e nona dodonu na i-vakarau ni cakacaka dodonu, oka kina na veidokai vakatamata kei na i-tuvaki ni cakacaka dodonu.",,,
legal,en->fj,right,constitution|34,constitution - eng.txt,right to reasonable access to transportation,dodonu ni tamata yadua me vakayagataka na veimataqali sala ni veitosoyaki,dodomo ki na veitarogi vinaka ki na transport,Na dodonu me rawa ni yacovi e veiganiti na vakatasoso.,,,
legal,en->fj,right,constitution|8(3),constitution - eng.txt,"every citizen, and every other person lawfully in fiji, has the right to move freely throughout fiji and the right to leave fiji.","kevaka e sega ni tokona na peresitedi na lawa vakaturi ena loma ni gauna yalataki me vaka e virikotori ena wasetiki (), na lawa vakaturi sa na vakabau ena gauna e cava kina na gauna yalataki ena wasetiki (). taurivaki ni lawa .—() ena loma ni na siga ni oti na kena tokoni e dua na lawa vakaturi, na vunilawa me tabaka na lawa vakaturi ena itukutuku tabaki vakamatanitu me lawa ni palimedi.","na tamata ki na vanua kece, kei na tamata duidui tale eso e tiko tiko i Viti ena ai tuvatuva, e tiko vua na i tokani me yalataki vata kina e Viti kei na i tokani me biu i Viti.","Na lewenivanua kece, kei na tamata tale eso era tiko vakalawa e Viti, e tiko na nodra dodonu mera veitosoyaki galala e Viti taucoko, kei na dodonu talega mera biuta na vanua o Viti.",,,
legal,en->fj,right,constitution|70(7)(i)(iii),constitution - eng.txt,ceases to have the right to be registered as a voter in an election to parliament; (iv) is absent from consecutive meetings of parliament; or,vakuwai vua na dodonu ni volayaca ena veidigidigi; (iv) e sega ni tiko ena rua na bose veitaravi ni palimedi; se,e na sega ni tu ga e dua na lawa me taura na ivola ni vota ena sega ni bulabula ki na parliamentu; (iv) e lewa ni gaga mai na veivosaki e taucoko ena parliamentu; se,sa yali na nona dodonu me rejisitataki vaka dauveidigitaki ena dua na veidigitaki ni palimedi; (iv) sa sega ni tiko ena soqoni veitaravi ni palimedi; se,,,
legal,en->fj,right,constitution|61(3)(c),constitution - eng.txt,ceases to have the right to be a registered voter in an election to parliament;,e sega vua na dodonu me volayaca me vakaitavi ena veidigidigi;,e la'ititi i le aia e avea ma se tagata fa'amaonia i se filifiliga i le fa'amasinugatupe;,sa mudu na nona dodonu me dauveidigidigi rejisita ena dua na veidigidigi ki na Bose Lawa;,,,
legal,en->fj,right,constitution|8(12)(a),constitution - eng.txt,"every person has the right to executive or administrative action that is lawful, rational, proportionate, procedurally fair, and reasonably prompt;","na tamata taucoko e tu vei ira na dodonu mera qaravi vinaka vakalawa, me qaravi vakadodonu, vakatautauvata, ka me vakamuri vakavinaka na kena ivakarau, kei na kena lewai ena gauna totolo na vakatulewa mai vei ira na vakailesilesi ni matanitu kei na nodra vakatulewa na veiqaravi raraba vakalawa;","na tamata kece e tauya na dodonu me raica na i vakatutu ko ni i vakatulewa se i vakatokaluvaki e tautauvata, i tawa, i se dikeva, i veisau se i sikovi vakacakacaka, ka sa tu vakavinaka;","E dodonu vua na tamata yadua me taukena na cakacaka vakalesilesi se ni veiqaravi ni matanitu, ka dodonu me vakaivunau, ka vakasama matata, ka veidonui, ka dodonu na kena i vakarau, ka vakatotolo vakadodonu.",,,
legal,en->fj,right,constitution|31,constitution - eng.txt,right to education,dodonu ni vuli,na i tau ni vakadidike,Dodonu ki na vuli,,,
legal,en->fj,right,constitution|38,constitution - eng.txt,right to health,dodonu ni tikobulabula,dodonu ki te bula,dodonu ni bula,,,
legal,en->fj,right,constitution|8(2),constitution - eng.txt,"every citizen has the right to apply for and be issued a passport or similar travel document, in accordance with any condition prescribed by written law.","na tamata yadua e bulia tiko e dua na lawasau, se tabaka e dua na ivola e tiko kina na kaukauwa vakalawa e dodonu me solia e dua na gauna mera vakaitavi na lewenivanua ena kena buli kei na raicilesu na tikinilawa ni se bera ni tabaki. kaukauwa ni palimedi me baleta na veidinadinati kei na veimatanitu","na teitei kece e rawa ni talairawarawa me raukaca kei na i tomei ni wati ni causa se nodra toqoca na saini vakanamata, e like with ira na ilala e khua mai na i togu ni itukutuku.","Lewenivanua kece e dodonu vua me kerekere ka soli vua na basipote se ivola ni veitosoyaki tautauvata, me vaka na ivakarau sa lesi ena lawa volai.",,,
legal,en->fj,right,constitution|8(3)(i),constitution - eng.txt,"the right to be free from hate speech, whether directed against individuals or groups; and",na kena yalani ena vakatabakidua ena kena gadrevi ena gauna ni tikoleqa vakamatanitu; kei na,"na i tiko me na kua ni o vakananuma na vosa veivakacacani, na vosa biu ki na tamata se na ivoli; qai","Na dodonu me galala mai na vosa ni veicati, se vakanamata tiko vei ira na tamata yadua se na iwasewase ni tamata.",,,
legal,en->fj,right,constitution|35,constitution - eng.txt,right to housing and sanitation,dodonu ni veivakavaletaki kei na tikosavasava,dodonu ki na nona i yau kei na sanitete,Dodonu ki na vakaitikotiko kei na veivakasavasavataki,,,
legal,en->fj,right,constitution|65(3)(i),constitution - eng.txt,a person who had the right to vote in the election concerned;,e dua e tu na nona dodonu ni digidigi ena veidigidigi;,e dua na tamata e tauya na i naki me vota ena veika me baleta na ivote ni i tukutuku.,E dua e a tiko vua na dodonu ni voti ena veidigidigi e baleta.,,,
legal,en->fj,right,constitution|26,constitution - eng.txt,right to equality and freedom from discrimination,dodonu ni tamata me qaravi vakatautauvata ena mata ni lawa kei na galala mai na veivakaduiduitaki,siga ki na veivukivuki kei na taucoko mai na veivakacacani,Dodonu ki na veidraki vata kei na galala mai na veivakaduiduitaki.,,,
legal,fj->en,definition,constitution|1(3),constitution - itaukei.txt,"e dua na lawa e yalana na dodonu kei na galala e vakamacalataki ena wase qo, e sega ni kena ibalebale ni sega na kena kaukauwa ni sa veicalati kei na iyalayala e dusimaka na wase qo, kevaka e rawa ni vakaukauwataki na yalani ni kena vakamacalataki, me kua kina ni sivia na iyalayala e dusimaka na wase qo. ena tikina oya, e dodonu me vakaukauwataki na yalani ni kena ivakamacala.","a law that limits a right or freedom set out in this chapter is not invalid solely because the law exceeds the limits imposed by this chapter if the law is reasonably capable of a more restricted interpretation that does not exceed those limits, and in that case, the law must be construed in accordance with the more restricted interpretation.","One law explains the necessity and freedom in this section; it does not imply that there is no effectiveness when it is defined by the principles outlined in this section, provided the explanations can strengthen the necessary understanding without exceeding the principles defined in this section. In that regard, it is appropriate to strengthen the understanding of its explanation.","A law that limits the rights and freedoms described in this chapter does not mean it is without force when it conflicts with the limitations specified in this chapter. If the described limitation can be enforced, so that it does not exceed the limitations specified in this chapter, then in that regard, the limitation of its definition must be enforced.",,,
legal,fj->en,definition,constitution|146(2),constitution - itaukei.txt,"ena tikina qo— “dinau lavaki” kena ibalebale na, tubu, na sausaumi ena tobu e tauyavutaka na matanitu ena inaki ni vakalailaitaki ni saumi ni dinau se na kena saumi na dinau e se bera ni saumi kei na kena voli na iyau maroroi vua na matanitu, na levu ni ilavo dinautaki me saumi lesu kei na so tale na ilavo e vakayagataki ena vakatuburi ni ilavo kerei ena kena maroroi na ilavo ni matanitu se ena tobu ni umailavo cokovata ni matanitu; “veiqaravi e ganita” kena ibalebale na veiqaravi raraba ena valenivolavola ni lewenivanua, sega ni okati kina na veiqaravi ena mataivalu e wai, mataivalu e vanua kei na mataivalu e macawa; kei na “idole ni peniseni” kena ibalebale na ilavo ni vakacegu, ivakayaga, ilavo saumi taumada se so tale na sausaumi e soli vua e dua ena nona veiqaravi se vei ira na watidra, luvedra, se dua ga e matataki koya mai. ----------------------- page ----------------------- ivakarau ni cakacaka","in this section— “debt charges” means interest, sinking fund charges, amounts due in respect of repayment or amortisation of debt, and other expenditure incurred in connection with the raising of loans on the security of the revenue of the state or the consolidated fund; “eligible service” means service in a public office but does not include service in a naval, military or air force; and “pension benefits” means pensions, compensation, gratuities or other like payments payable to persons in respect of their eligible service or to their spouses, dependents, or personal representatives in respect of that service. ----------------------- page ----------------------- code of conduct","This text translates to: 

""One definition of “debt relief” is the reduction or cancellation of debt repayments imposed on a country with the aim of reducing the repayment burden or the need to pay off debts before the sale of assets owned by the state, the amount of legitimate debt to be repaid along with other amounts utilized in the raising of funds for the safeguarding of state finances or during the total debt exposure of the state; “public service” refers to general services in the local government office, excluding services in the military, local government services, and emergency services; and “income-driven repayment” refers to funds for relief, benefits, direct payment, or other expenses given to someone in their service or in regard to their spouse, children, or just one who is responsible for them.""","In this section— ""debt service"" means interest, payments into a fund established by the government for the purpose of reducing or paying off outstanding debt, and the purchase of government securities, the principal amount of borrowed money to be repaid, and any other funds used to generate the requested funds for the maintenance of government funds or in the consolidated government fund pool; ""civil service"" means public service in the civil administration, excluding service in the navy, army, and air force; and ""pension entitlement"" means retirement funds, gratuity, lump sum payments, or any other payments made to a person for their service or to their spouse, children, or anyone representing them. Procedure",,,
legal,fj->en,definition,constitution|157(14)(a),constitution - itaukei.txt,"kevaka e dua na vosa se ivakamacala e vakaibalebale ena yavunivakavulewa qo, me wiliki ka raici na kena ibalebale ena iyatuvosa; kei na","if a word or expression is defined in this constitution, any grammatical variation or cognate expression of the word or expression has a corresponding meaning, read with the changes required by the context; and","if a word or explanation is ambiguous in this context, it should be referenced and considered its meaning in the context; and the","If any word or expression is meaningful in this constitution, its meaning shall be read and understood within the phrase; and the",,,
legal,fj->en,definition,constitution|52,constitution - itaukei.txt,"na lewenipalimedi mera digitaki ena veidigidigi vuni ka vakayacori ena savasava ka vakamatau ka solia vua na veimatavakaturi kei na veimatapolitiki mera cakacaka ena galala, kei na kena vakau na itukutuku me vakayacori ena galala, kei na mataveilewai me soli vua na galala ni vakatulewa ka qarava na cakacaka ni veidigidigi na matabose ni veidigidigi, me vaka e virikotori ena yavunivakavulewa qo se dua na lawa tabaki e kovuta na kena ivakarau ni kena vakayacori na veidigidigi. iwalewale ni veidigidigi veiraurau .—() na lewenipalimedi era na digitaki ena iwiliwili ni mata dola raraba. ena iwalewale ni veidigidigi qo, na levu na dabedabe e winitaka e dua na matapolitiki se ilawalawa ni matavakaturi, ena veiraurau kei na levu ni digidigi e rawata na matapolitiki se ilawalawa ni matavakaturi. ena iwalewale ni veidigidigi qo na tamata taucoko e veidigidigi me dua na nona idigidigi, qo e kena ibalebale ni digidigi ni lewenivanua yadua e wiliki vakatautauvata ka na tu tale ga e dua na ivola ni veidigidigi vakamatanitu e tabaki kina o ira na lewenivanua taucoko era volayaca ni veidigidigi.","the members of parliament shall be chosen by secret ballot in free and fair elections administered by the electoral commission, in accordance with this constitution and any written law governing elections. proportional representation system .—() the election of members of parliament is by a multi-member open list system of proportional representation, under which each voter has one vote, with each vote being of equal value, in a single national electoral roll comprising all the registered voters. ----------------------- page -----------------------","The people will vote for candidates in free elections that will take place in a fair manner, ensuring the provision of opportunities for both political candidates and political parties to operate freely, and the delivery of information to be conducted freely, and the judiciary to grant the freedom of decision-making overseeing the electoral activities of the electoral commission, as stipulated in this constitution or any law that governs the conduct of elections. Election procedures. — () the voters will be chosen based on a list of registered voters. in the electoral process, the majority of voters will constitute a political party or a coalition of parties, in representation and the number of votes gained by a political party or a coalition of parties. in the electoral process, every citizen has the right to vote, which means that the voting of each eligible citizen shall be conducted equally and there will also be one electoral roll recorded in which all eligible voters are listed for the entire electorate.","Members of Parliament shall be elected by secret ballot, conducted fairly and impartially, allowing political parties and candidates to campaign freely, and the transmission of information to be done freely, and the judiciary to be given freedom of decision, and the electoral commission to administer the electoral process, as provided in this Constitution or any published law governing the conduct of elections. Proportional representation electoral system. —() Members of Parliament shall be elected by popular vote. In this electoral system, the number of seats won by a political party or group of candidates shall be proportionate to the number of votes obtained by that political party or group of candidates. In this electoral system, every person voting has one vote, which means that each citizen's vote is counted equally, and there shall also be a national electoral roll published containing all citizens registered to vote.",,,
legal,fj->en,definition,constitution|157(14)(b),constitution - itaukei.txt,vosa na “okati” e vakaibalebale ena “okati ia e sega ni yalani na kena ibalebale”. ----------------------- page -----------------------,"the word “includes” means “includes, but is not limited to”.","The phrase ""to be included"" means ""to be included but the meaning is not clear.""",The word “okati” means “okati but its meaning is not limited.”,,,
legal,fj->en,definition,constitution|157(10),constitution - itaukei.txt,"ena yavunivakavulewa qo, ena kena vakamacalataki e dua na tamata, se matabose, se tabacakacaka e sega ni vakarorogo se vakarurugi vua e dua se dua na matabose se tabacakacaka ena nona qaravi itavi se vakayagataka na nona kaukauwa, e sega ni kena ibalebale me tarova na kaukauwa ni mataveilewai me vaqaqa na tamata, se matabose, se tabacakacaka kevaka e sa vakayacora se vakayagataka na nona kaukauwa me vaka e virikotori ena yavunivakavulewa qo se kevaka na tamata ya, matabose se tabacakacaka e dodonu se sega ni dodonu me vakayacora se vakayagataka na nona kaukauwa.",a provision of this constitution to the effect that a person or authority is not subject to the direction or control of any other person or authority in the performance of functions or the exercise of powers is not to be construed as precluding a court of law from exercising jurisdiction in relation to a question whether the first mentioned person or authority has performed the functions or exercised the powers in accordance with this constitution or whether that person or authority should or should not perform the functions or exercise the powers.,"In this constitution, it is explained that a person, or an organization, or a body that does not respect or protect another person or organization or body in its duties or using its power, does not imply that the power of the judiciary should prevent the person, organization, or body if it has exercised or used its power as stated in this constitution, or if that person, organization, or body should or should not exercise or use its power.","In this Constitution, the description of a person, council, or department/agency as not being subject to or under the direction of another or another council or department/agency in the performance of its duties or the exercise of its powers, does not mean to limit the power of the courts to inquire into the actions of that person, council, or department/agency whether it has performed or exercised its powers as set out in this Constitution or whether that person, council, or department/agency ought or ought not to have performed or exercised its powers.",,,
legal,fj->en,legal_clause,constitution|65(3),constitution - itaukei.txt,"o koya e veiliutaki ena sega ni oka ena cakacakataki ni iwiliwili ni lewenibose ena inaki ni veidigidigi, se na vakadeitaki ni iwiliwili vakabau era tiko. veikomiti","the person presiding must not be counted when considering the number of members for the purpose of voting, or determining if a quorum is present. committees","This is the leadership that does not rely on the manipulation of the number of voters in the electoral process, or the confirmation of established numbers that are present. Committees.","The leader will not be involved in the counting of council members for election purposes, or the verification of the valid numbers present. Committees",,,
legal,fj->en,legal_clause,constitution|92,constitution - itaukei.txt,valenivolavola ni paraiminisita,office of the prime minister,The value of the prime minister,Prime Minister's Office,,,
legal,fj->en,legal_clause,constitution|25,constitution - itaukei.txt,vakayagataki ni itukutuku,access to information,tourism development,The use of information,,,
legal,fj->en,legal_clause,constitution|28,constitution - itaukei.txt,"dodonu ni taukeni kei na taqomaki ni qele ni itaukei, rotuma kei na rabi","rights of ownership and protection of itaukei, rotuman and banaban lands","the protection of indigenous land, Rotuma and Rabi","right of ownership and the protection of iTaukei land, Rotuma and Rabi",,,
legal,fj->en,legal_clause,constitution|143(2)(a),constitution - itaukei.txt,balavu ni gauna e vauci kina na dinau kei na kena tubu;,the extent of the total indebtedness by way of principal and accumulated interest;,the long duration is governed by the debt and its growth;,the duration for which the debt and its interest are incurred;,,,
legal,fj->en,legal_clause,constitution|70(2)(i),constitution - itaukei.txt,digitaki ni lewenipalimedi; kei na,elections of members of parliament; and,digitally in the digital age; and the,election of the member of parliament; and the,,,
