domain,subdomain,source_id,source_doc,source_lang,target_lang,direction,source_text,target_text
definition,definition,definition|000617,definition.xlsx::Sheet1,fj,en,fj->en,tanoa,kava-bowl
definition,definition,definition|000618,definition.xlsx::Sheet1,fj,en,fj->en,tara,build (building)
definition,definition,definition|000619,definition.xlsx::Sheet1,fj,en,fj->en,"tara.lala, danisi",dance
definition,definition,definition|000620,definition.xlsx::Sheet1,fj,en,fj->en,tarausese,trousers (eng.)
definition,definition,definition|000621,definition.xlsx::Sheet1,fj,en,fj->en,taro-ga,ask
definition,definition,definition|000622,definition.xlsx::Sheet1,fj,en,fj->en,tata,father
definition,definition,definition|000623,definition.xlsx::Sheet1,fj,en,fj->en,tata lailai,father's younger brother
definition,definition,definition|000624,definition.xlsx::Sheet1,fj,en,fj->en,tata lailai,mother's younger sister's husban
definition,definition,definition|000625,definition.xlsx::Sheet1,fj,en,fj->en,tata levu,mother's elder sister's husband
definition,definition,definition|000626,definition.xlsx::Sheet1,fj,en,fj->en,tata levu,father's elder brother
definition,definition,definition|000627,definition.xlsx::Sheet1,fj,en,fj->en,tau,fall (rain)
definition,definition,definition|000628,definition.xlsx::Sheet1,fj,en,fj->en,tau.tau.vata,equal
definition,definition,definition|000629,definition.xlsx::Sheet1,fj,en,fj->en,tau.tau.vata,even
definition,definition,definition|000630,definition.xlsx::Sheet1,fj,en,fj->en,taubale,"walk, stroll"
definition,definition,definition|000631,definition.xlsx::Sheet1,fj,en,fj->en,taube,lock of hair of virginity
definition,definition,definition|000632,definition.xlsx::Sheet1,fj,en,fj->en,taukei ni qele,owner of soil
definition,definition,definition|000633,definition.xlsx::Sheet1,fj,en,fj->en,taura,hold
definition,definition,definition|000634,definition.xlsx::Sheet1,fj,en,fj->en,tauvi.mate,ill
definition,definition,definition|000635,definition.xlsx::Sheet1,fj,en,fj->en,tauvu,sharing ancestral god
definition,definition,definition|000636,definition.xlsx::Sheet1,fj,en,fj->en,tavalequ tagane,wife's brother
definition,definition,definition|000637,definition.xlsx::Sheet1,fj,en,fj->en,tavalequ yalewa,wife's sister
definition,definition,definition|000638,definition.xlsx::Sheet1,fj,en,fj->en,tavaya,bottle
definition,definition,definition|000639,definition.xlsx::Sheet1,fj,en,fj->en,tavi.oka,tapioca
definition,definition,definition|000640,definition.xlsx::Sheet1,fj,en,fj->en,tavioka,cassava
definition,definition,definition|000641,definition.xlsx::Sheet1,fj,en,fj->en,tavu ni sisili,bath
definition,definition,definition|000642,definition.xlsx::Sheet1,fj,en,fj->en,tea,plant (v.)
definition,definition,definition|000643,definition.xlsx::Sheet1,fj,en,fj->en,tei tuu,abeyance
definition,definition,definition|000644,definition.xlsx::Sheet1,fj,en,fj->en,teitei,agriculture
definition,definition,definition|000645,definition.xlsx::Sheet1,fj,en,fj->en,teitei,garden plot
definition,definition,definition|000646,definition.xlsx::Sheet1,fj,en,fj->en,tekivu,begin
definition,definition,definition|000647,definition.xlsx::Sheet1,fj,en,fj->en,teveli,table
definition,definition,definition|000648,definition.xlsx::Sheet1,fj,en,fj->en,tiki,bit
definition,definition,definition|000649,definition.xlsx::Sheet1,fj,en,fj->en,tiko,stay
definition,definition,definition|000650,definition.xlsx::Sheet1,fj,en,fj->en,"tiko, dabe",sit
definition,definition,definition|000651,definition.xlsx::Sheet1,fj,en,fj->en,tina,mother
definition,definition,definition|000652,definition.xlsx::Sheet1,fj,en,fj->en,tina-lailai,aunt
definition,definition,definition|000653,definition.xlsx::Sheet1,fj,en,fj->en,tina-levu,aunt
definition,definition,definition|000654,definition.xlsx::Sheet1,fj,en,fj->en,tini,ten
definition,definition,definition|000655,definition.xlsx::Sheet1,fj,en,fj->en,toa,fowl
definition,definition,definition|000656,definition.xlsx::Sheet1,fj,en,fj->en,toa,chicken
definition,definition,definition|000657,definition.xlsx::Sheet1,fj,en,fj->en,toba,bay
definition,definition,definition|000658,definition.xlsx::Sheet1,fj,en,fj->en,tobo-ka,catch (thing running)
definition,definition,definition|000659,definition.xlsx::Sheet1,fj,en,fj->en,tokatoka,sub-clan
definition,definition,definition|000660,definition.xlsx::Sheet1,fj,en,fj->en,tolu,three
definition,definition,definition|000661,definition.xlsx::Sheet1,fj,en,fj->en,totoka,handsome
definition,definition,definition|000662,definition.xlsx::Sheet1,fj,en,fj->en,totoka,pretty
definition,definition,definition|000663,definition.xlsx::Sheet1,fj,en,fj->en,totoka,beautiful
definition,definition,definition|000664,definition.xlsx::Sheet1,fj,en,fj->en,"totolo, vakatotolo","fast, quick"
definition,definition,definition|000665,definition.xlsx::Sheet1,fj,en,fj->en,tovo.lea,try
definition,definition,definition|000666,definition.xlsx::Sheet1,fj,en,fj->en,tu,stand
definition,definition,definition|000667,definition.xlsx::Sheet1,fj,en,fj->en,tu cake,stand up
definition,definition,definition|000668,definition.xlsx::Sheet1,fj,en,fj->en,tuaka-,brother
definition,definition,definition|000669,definition.xlsx::Sheet1,fj,en,fj->en,tuakaqu tagane,elder brother
definition,definition,definition|000670,definition.xlsx::Sheet1,fj,en,fj->en,tuakaqu yalewa,elder sister
definition,definition,definition|000671,definition.xlsx::Sheet1,fj,en,fj->en,tuba,outside
definition,definition,definition|000672,definition.xlsx::Sheet1,fj,en,fj->en,tui,a title
definition,definition,definition|000673,definition.xlsx::Sheet1,fj,en,fj->en,tukuna,tell
definition,definition,definition|000674,definition.xlsx::Sheet1,fj,en,fj->en,tukuna,say
definition,definition,definition|000675,definition.xlsx::Sheet1,fj,en,fj->en,tulou/tilou,excuse me
definition,definition,definition|000676,definition.xlsx::Sheet1,fj,en,fj->en,turaga,mister
definition,definition,definition|000677,definition.xlsx::Sheet1,fj,en,fj->en,turaga,chief
definition,definition,definition|000678,definition.xlsx::Sheet1,fj,en,fj->en,turaga,chief or gentleman
definition,definition,definition|000679,definition.xlsx::Sheet1,fj,en,fj->en,tuva,build (wall)
definition,definition,definition|000680,definition.xlsx::Sheet1,fj,en,fj->en,tε,tea
definition,definition,definition|000681,definition.xlsx::Sheet1,fj,en,fj->en,ualeti,papwe
definition,definition,definition|000682,definition.xlsx::Sheet1,fj,en,fj->en,uca,rain
definition,definition,definition|000683,definition.xlsx::Sheet1,fj,en,fj->en,uci.wai,river
definition,definition,definition|000684,definition.xlsx::Sheet1,fj,en,fj->en,ucu,nose
definition,definition,definition|000685,definition.xlsx::Sheet1,fj,en,fj->en,udolu,thousand
definition,definition,definition|000686,definition.xlsx::Sheet1,fj,en,fj->en,ueu,nose
definition,definition,definition|000687,definition.xlsx::Sheet1,fj,en,fj->en,uludamu,"brunet, brunette"
definition,definition,definition|000688,definition.xlsx::Sheet1,fj,en,fj->en,ulunivanua,mountain
definition,definition,definition|000689,definition.xlsx::Sheet1,fj,en,fj->en,uluvula,blond
definition,definition,definition|000690,definition.xlsx::Sheet1,fj,en,fj->en,urou,lobster
definition,definition,definition|000691,definition.xlsx::Sheet1,fj,en,fj->en,uto,breadfruit
definition,definition,definition|000692,definition.xlsx::Sheet1,fj,en,fj->en,uvi,yam
definition,definition,definition|000693,definition.xlsx::Sheet1,fj,en,fj->en,uvu-ca,blow (person)
definition,definition,definition|000694,definition.xlsx::Sheet1,fj,en,fj->en,va,four
definition,definition,definition|000695,definition.xlsx::Sheet1,fj,en,fj->en,vadreti-taka,bandage (v)
definition,definition,definition|000696,definition.xlsx::Sheet1,fj,en,fj->en,vaka,causative adverb prefix
definition,definition,definition|000697,definition.xlsx::Sheet1,fj,en,fj->en,vaka lailai,little
definition,definition,definition|000698,definition.xlsx::Sheet1,fj,en,fj->en,vaka levu,plenty
definition,definition,definition|000699,definition.xlsx::Sheet1,fj,en,fj->en,vaka totolo,quickly
definition,definition,definition|000700,definition.xlsx::Sheet1,fj,en,fj->en,vaka.cava,how?
definition,definition,definition|000701,definition.xlsx::Sheet1,fj,en,fj->en,vaka.cegu,retire
definition,definition,definition|000702,definition.xlsx::Sheet1,fj,en,fj->en,vaka.evei,how about?
definition,definition,definition|000703,definition.xlsx::Sheet1,fj,en,fj->en,"vaka.levu, sara",greatly
definition,definition,definition|000704,definition.xlsx::Sheet1,fj,en,fj->en,vaka.matea,kill
definition,definition,definition|000705,definition.xlsx::Sheet1,fj,en,fj->en,vaka.mau,marriage
definition,definition,definition|000706,definition.xlsx::Sheet1,fj,en,fj->en,vaka.rai.taka,show
definition,definition,definition|000707,definition.xlsx::Sheet1,fj,en,fj->en,vaka.rau,ready
definition,definition,definition|000708,definition.xlsx::Sheet1,fj,en,fj->en,vaka.saqa,cook
definition,definition,definition|000709,definition.xlsx::Sheet1,fj,en,fj->en,vaka.yakavi,dinner
definition,definition,definition|000710,definition.xlsx::Sheet1,fj,en,fj->en,vakabatabatataki,air conditioned
definition,definition,definition|000711,definition.xlsx::Sheet1,fj,en,fj->en,vakabauta,believe
definition,definition,definition|000712,definition.xlsx::Sheet1,fj,en,fj->en,vakacaca,apporximately
definition,definition,definition|000713,definition.xlsx::Sheet1,fj,en,fj->en,vakacalaka,accident
definition,definition,definition|000714,definition.xlsx::Sheet1,fj,en,fj->en,vakadinata,admit
definition,definition,definition|000715,definition.xlsx::Sheet1,fj,en,fj->en,vakadonuya,allow
definition,definition,definition|000716,definition.xlsx::Sheet1,fj,en,fj->en,vakaisi-na,abase
definition,definition,definition|000717,definition.xlsx::Sheet1,fj,en,fj->en,vakalailai-taka,abate
definition,definition,definition|000718,definition.xlsx::Sheet1,fj,en,fj->en,vakalekaleka-taka,abbreviate
definition,definition,definition|000719,definition.xlsx::Sheet1,fj,en,fj->en,vakaloloma,abject
definition,definition,definition|000720,definition.xlsx::Sheet1,fj,en,fj->en,vakalougatataka,bless
definition,definition,definition|000721,definition.xlsx::Sheet1,fj,en,fj->en,vakama,burn (n)
definition,definition,definition|000722,definition.xlsx::Sheet1,fj,en,fj->en,vakamadua-taka,abash
definition,definition,definition|000723,definition.xlsx::Sheet1,fj,en,fj->en,vaka-malua,slowly
definition,definition,definition|000724,definition.xlsx::Sheet1,fj,en,fj->en,vakasala,advice
definition,definition,definition|000725,definition.xlsx::Sheet1,fj,en,fj->en,vakasaqa-ra,boil (v)
definition,definition,definition|000726,definition.xlsx::Sheet1,fj,en,fj->en,vakasucuma,breastfeed
definition,definition,definition|000727,definition.xlsx::Sheet1,fj,en,fj->en,vaka-valagi,english
definition,definition,definition|000728,definition.xlsx::Sheet1,fj,en,fj->en,"vakavalelaca, keba",camp (v)
definition,definition,definition|000729,definition.xlsx::Sheet1,fj,en,fj->en,vaka-viti,fijian
definition,definition,definition|000730,definition.xlsx::Sheet1,fj,en,fj->en,vakavucesa,boring
definition,definition,definition|000731,definition.xlsx::Sheet1,fj,en,fj->en,vake-cegu,"rest, retire"
definition,definition,definition|000732,definition.xlsx::Sheet1,fj,en,fj->en,vale,building
definition,definition,definition|000733,definition.xlsx::Sheet1,fj,en,fj->en,vale ni kana,restaurant
definition,definition,definition|000734,definition.xlsx::Sheet1,fj,en,fj->en,vale ni kuro,"kitchen, cooking house"
definition,definition,definition|000735,definition.xlsx::Sheet1,fj,en,fj->en,vale ni lotu,church
definition,definition,definition|000736,definition.xlsx::Sheet1,fj,en,fj->en,vale ni vola.vola,office
definition,definition,definition|000737,definition.xlsx::Sheet1,fj,en,fj->en,vale ni yaqona,yaqona-drinking house
definition,definition,definition|000738,definition.xlsx::Sheet1,fj,en,fj->en,vale ni yaqona,bar
definition,definition,definition|000739,definition.xlsx::Sheet1,fj,en,fj->en,vale tabu,church building
definition,definition,definition|000740,definition.xlsx::Sheet1,fj,en,fj->en,vale/bure,house
definition,definition,definition|000741,definition.xlsx::Sheet1,fj,en,fj->en,vale/lailai,toilet
definition,definition,definition|000742,definition.xlsx::Sheet1,fj,en,fj->en,valelevu,chief's house
definition,definition,definition|000743,definition.xlsx::Sheet1,fj,en,fj->en,valenigunu,bar
definition,definition,definition|000744,definition.xlsx::Sheet1,fj,en,fj->en,valenikana,café
definition,definition,definition|000745,definition.xlsx::Sheet1,fj,en,fj->en,valenisili,bathroom
definition,definition,definition|000746,definition.xlsx::Sheet1,fj,en,fj->en,vanua,place
definition,definition,definition|000747,definition.xlsx::Sheet1,fj,en,fj->en,vanua,"land, place"
definition,definition,definition|000748,definition.xlsx::Sheet1,fj,en,fj->en,vaqumia,bribe
definition,definition,definition|000749,definition.xlsx::Sheet1,fj,en,fj->en,varada,balcony
definition,definition,definition|000750,definition.xlsx::Sheet1,fj,en,fj->en,vasu,sister's son
definition,definition,definition|000751,definition.xlsx::Sheet1,fj,en,fj->en,vatu,stone
definition,definition,definition|000752,definition.xlsx::Sheet1,fj,en,fj->en,vava,carry (person) on back
definition,definition,definition|000753,definition.xlsx::Sheet1,fj,en,fj->en,vava,"shoe, sandal"
definition,definition,definition|000754,definition.xlsx::Sheet1,fj,en,fj->en,vavalagi,white person
definition,definition,definition|000755,definition.xlsx::Sheet1,fj,en,fj->en,vavalagi,caucasian
definition,definition,definition|000756,definition.xlsx::Sheet1,fj,en,fj->en,vei,where?
definition,definition,definition|000757,definition.xlsx::Sheet1,fj,en,fj->en,vei.kau,forest
definition,definition,definition|000758,definition.xlsx::Sheet1,fj,en,fj->en,vei.tau,friends
definition,definition,definition|000759,definition.xlsx::Sheet1,fj,en,fj->en,vei.vuke,help
definition,definition,definition|000760,definition.xlsx::Sheet1,fj,en,fj->en,"veiba, veileti",argue
definition,definition,definition|000761,definition.xlsx::Sheet1,fj,en,fj->en,veibuka,appointment
definition,definition,definition|000762,definition.xlsx::Sheet1,fj,en,fj->en,veiliutaki,administration
definition,definition,definition|000763,definition.xlsx::Sheet1,fj,en,fj->en,veimama,half
definition,definition,definition|000764,definition.xlsx::Sheet1,fj,en,fj->en,veimama,middle
definition,definition,definition|000765,definition.xlsx::Sheet1,fj,en,fj->en,veimau,cards (play cards)
definition,definition,definition|000766,definition.xlsx::Sheet1,fj,en,fj->en,veisau-taka,change (money)
definition,definition,definition|000767,definition.xlsx::Sheet1,fj,en,fj->en,veitalanoa,chat
definition,definition,definition|000768,definition.xlsx::Sheet1,fj,en,fj->en,veitalia (vei au),care
definition,definition,definition|000769,definition.xlsx::Sheet1,fj,en,fj->en,veitarogivanua,native lands commission
definition,definition,definition|000770,definition.xlsx::Sheet1,fj,en,fj->en,veivakadrukai,amazing
definition,definition,definition|000771,definition.xlsx::Sheet1,fj,en,fj->en,veivuke,aid
definition,definition,definition|000772,definition.xlsx::Sheet1,fj,en,fj->en,via,want to
definition,definition,definition|000773,definition.xlsx::Sheet1,fj,en,fj->en,viavialevu,"presumptuous, to be"
definition,definition,definition|000774,definition.xlsx::Sheet1,fj,en,fj->en,vica,how many?
definition,definition,definition|000775,definition.xlsx::Sheet1,fj,en,fj->en,vinaka,good
definition,definition,definition|000776,definition.xlsx::Sheet1,fj,en,fj->en,vinaka,thank you
definition,definition,definition|000777,definition.xlsx::Sheet1,fj,en,fj->en,vinaka (cake),better
definition,definition,definition|000778,definition.xlsx::Sheet1,fj,en,fj->en,vinaka duadua,best
definition,definition,definition|000779,definition.xlsx::Sheet1,fj,en,fj->en,vinakata,want
definition,definition,definition|000780,definition.xlsx::Sheet1,fj,en,fj->en,vinivo,dress
definition,definition,definition|000781,definition.xlsx::Sheet1,fj,en,fj->en,viri.taka,throw
definition,definition,definition|000782,definition.xlsx::Sheet1,fj,en,fj->en,viri-a,build (bridge)
definition,definition,definition|000783,definition.xlsx::Sheet1,fj,en,fj->en,vitu,seven
definition,definition,definition|000784,definition.xlsx::Sheet1,fj,en,fj->en,vodo,mount (v.)
definition,definition,definition|000785,definition.xlsx::Sheet1,fj,en,fj->en,vodo,board (ship)
definition,definition,definition|000786,definition.xlsx::Sheet1,fj,en,fj->en,vodo,board (v)
definition,definition,definition|000787,definition.xlsx::Sheet1,fj,en,fj->en,vokete,bucket
definition,definition,definition|000788,definition.xlsx::Sheet1,fj,en,fj->en,vola,write
definition,definition,definition|000789,definition.xlsx::Sheet1,fj,en,fj->en,vola,"letter, book"
definition,definition,definition|000790,definition.xlsx::Sheet1,fj,en,fj->en,voleka,almost
definition,definition,definition|000791,definition.xlsx::Sheet1,fj,en,fj->en,voleka,near
definition,definition,definition|000792,definition.xlsx::Sheet1,fj,en,fj->en,voli.taka,sell
definition,definition,definition|000793,definition.xlsx::Sheet1,fj,en,fj->en,voli-a,buy
definition,definition,definition|000794,definition.xlsx::Sheet1,fj,en,fj->en,vonu,turtle
definition,definition,definition|000795,definition.xlsx::Sheet1,fj,en,fj->en,voroka,"break (glass, china)"
definition,definition,definition|000796,definition.xlsx::Sheet1,fj,en,fj->en,vosa,"speak, talk, word, language"
definition,definition,definition|000797,definition.xlsx::Sheet1,fj,en,fj->en,vosa,word
definition,definition,definition|000798,definition.xlsx::Sheet1,fj,en,fj->en,vosa,talk
definition,definition,definition|000799,definition.xlsx::Sheet1,fj,en,fj->en,vositi au,pardon me
definition,definition,definition|000800,definition.xlsx::Sheet1,fj,en,fj->en,vosoti au,pardon me
definition,definition,definition|000801,definition.xlsx::Sheet1,fj,en,fj->en,vou,new
definition,definition,definition|000802,definition.xlsx::Sheet1,fj,en,fj->en,vu,"source, root"
definition,definition,definition|000803,definition.xlsx::Sheet1,fj,en,fj->en,vu ni niu,coconut tree
definition,definition,definition|000804,definition.xlsx::Sheet1,fj,en,fj->en,vua,fruit
definition,definition,definition|000805,definition.xlsx::Sheet1,fj,en,fj->en,vua,seed
definition,definition,definition|000806,definition.xlsx::Sheet1,fj,en,fj->en,vuaka,pig
definition,definition,definition|000807,definition.xlsx::Sheet1,fj,en,fj->en,vucesa,bored
definition,definition,definition|000808,definition.xlsx::Sheet1,fj,en,fj->en,vudi,"plantain, banana"
definition,definition,definition|000809,definition.xlsx::Sheet1,fj,en,fj->en,vugoqu tagane,brother's son
definition,definition,definition|000810,definition.xlsx::Sheet1,fj,en,fj->en,vugoqu yalewa,brother's daughter
definition,definition,definition|000811,definition.xlsx::Sheet1,fj,en,fj->en,vuka,fly (v.)
definition,definition,definition|000812,definition.xlsx::Sheet1,fj,en,fj->en,vuke-a,abet
definition,definition,definition|000813,definition.xlsx::Sheet1,fj,en,fj->en,vuku,ability
definition,definition,definition|000814,definition.xlsx::Sheet1,fj,en,fj->en,vula,month
definition,definition,definition|000815,definition.xlsx::Sheet1,fj,en,fj->en,vula,moon
definition,definition,definition|000816,definition.xlsx::Sheet1,fj,en,fj->en,vulagi,visitor
definition,definition,definition|000817,definition.xlsx::Sheet1,fj,en,fj->en,vulaimatumatua,autumn
definition,definition,definition|000818,definition.xlsx::Sheet1,fj,en,fj->en,vulaqeti,blanket
definition,definition,definition|000819,definition.xlsx::Sheet1,fj,en,fj->en,vuli,learn
definition,definition,definition|000820,definition.xlsx::Sheet1,fj,en,fj->en,vuniwai,doctor
definition,definition,definition|000821,definition.xlsx::Sheet1,fj,en,fj->en,vuqa,many
definition,definition,definition|000822,definition.xlsx::Sheet1,fj,en,fj->en,wai,water
definition,definition,definition|000823,definition.xlsx::Sheet1,fj,en,fj->en,wainimate,antiseptic
definition,definition,definition|000824,definition.xlsx::Sheet1,fj,en,fj->en,"waka, vu",root
definition,definition,definition|000825,definition.xlsx::Sheet1,fj,en,fj->en,walesi,radio
definition,definition,definition|000826,definition.xlsx::Sheet1,fj,en,fj->en,walesi,wireless
definition,definition,definition|000827,definition.xlsx::Sheet1,fj,en,fj->en,walu,eight
definition,definition,definition|000828,definition.xlsx::Sheet1,fj,en,fj->en,"waqa, boto",boat
definition,definition,definition|000829,definition.xlsx::Sheet1,fj,en,fj->en,waqavuka,airplane
definition,definition,definition|000830,definition.xlsx::Sheet1,fj,en,fj->en,waraka,wait for
definition,definition,definition|000831,definition.xlsx::Sheet1,fj,en,fj->en,"wasa, wasa.wasa",sea
definition,definition,definition|000832,definition.xlsx::Sheet1,fj,en,fj->en,"wasa.wasa, wasa",ocean
definition,definition,definition|000833,definition.xlsx::Sheet1,fj,en,fj->en,wati,spouse
definition,definition,definition|000834,definition.xlsx::Sheet1,fj,en,fj->en,watiqu,wife
definition,definition,definition|000835,definition.xlsx::Sheet1,fj,en,fj->en,wavu,bridge
definition,definition,definition|000836,definition.xlsx::Sheet1,fj,en,fj->en,weleti,papaya
definition,definition,definition|000837,definition.xlsx::Sheet1,fj,en,fj->en,wilika,read
definition,definition,definition|000838,definition.xlsx::Sheet1,fj,en,fj->en,wilika,count
definition,definition,definition|000839,definition.xlsx::Sheet1,fj,en,fj->en,yabaki,year
definition,definition,definition|000840,definition.xlsx::Sheet1,fj,en,fj->en,yabaki,age
definition,definition,definition|000841,definition.xlsx::Sheet1,fj,en,fj->en,yaca,name
definition,definition,definition|000842,definition.xlsx::Sheet1,fj,en,fj->en,yaco,happen
definition,definition,definition|000843,definition.xlsx::Sheet1,fj,en,fj->en,yaco,arrive
definition,definition,definition|000844,definition.xlsx::Sheet1,fj,en,fj->en,yadra,awake
definition,definition,definition|000845,definition.xlsx::Sheet1,fj,en,fj->en,yadra,"awake, good morning"
definition,definition,definition|000846,definition.xlsx::Sheet1,fj,en,fj->en,yaga,use
definition,definition,definition|000847,definition.xlsx::Sheet1,fj,en,fj->en,yago-,body
definition,definition,definition|000848,definition.xlsx::Sheet1,fj,en,fj->en,yakavi,evening
definition,definition,definition|000849,definition.xlsx::Sheet1,fj,en,fj->en,yakavi,afternoon
definition,definition,definition|000850,definition.xlsx::Sheet1,fj,en,fj->en,yalewa,woman
definition,definition,definition|000851,definition.xlsx::Sheet1,fj,en,fj->en,yalo,soul
definition,definition,definition|000852,definition.xlsx::Sheet1,fj,en,fj->en,"yalo vinaka, beka, mada",please
definition,definition,definition|000853,definition.xlsx::Sheet1,fj,en,fj->en,yaloka,eye
definition,definition,definition|000854,definition.xlsx::Sheet1,fj,en,fj->en,yaloqaqa,brave
definition,definition,definition|000855,definition.xlsx::Sheet1,fj,en,fj->en,yame,tongue
definition,definition,definition|000856,definition.xlsx::Sheet1,fj,en,fj->en,"yani, tani",away
definition,definition,definition|000857,definition.xlsx::Sheet1,fj,en,fj->en,yanuyanu,island
definition,definition,definition|000858,definition.xlsx::Sheet1,fj,en,fj->en,yapolo,apple
definition,definition,definition|000859,definition.xlsx::Sheet1,fj,en,fj->en,yaqona,kava
definition,definition,definition|000860,definition.xlsx::Sheet1,fj,en,fj->en,yasana,province
definition,definition,definition|000861,definition.xlsx::Sheet1,fj,en,fj->en,yava,foot
definition,definition,definition|000862,definition.xlsx::Sheet1,fj,en,fj->en,yavato,tree grub
definition,definition,definition|000863,definition.xlsx::Sheet1,fj,en,fj->en,yawa,far
definition,definition,definition|000864,definition.xlsx::Sheet1,fj,en,fj->en,yawa,distant
