domain,sentence_type,direction,source_text,target_text,alignment_method,quality_flags,notes,source_doc
dictionary,lexeme_gloss,en_to_fj,"adj . spoiled, wasted (as of food, fuel, or some work).",maumau,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"refers to a hilltop that is dry, barren. name of a village near bau island. people of maumi were early settlers on nayau island, lau province.",maumi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to sulk, pout.",mautubu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) maue adj . noisy, of a crowd.",mauwe,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj ., n. constipated, constipation, bloated, flatulence. see guguraki.",ma-uvu,parse_gatty_basic+invert,has_see;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj ., v. healed, to heal, of a cut, wound. mavomavo dredre difficult healing. imavomavo scar.",mavo,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n., adj . injured, wounded (person), damaged (goods). mamavoavoa very badly injured. vakamavoa-taka to injure (someone).",mavoa,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) n. marble(s). veimavolo n. boys’ game of marbles. two types: in one there is a circle,mavolo,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"on the ground, in the other, there is a central pit that is dug that is called a “pillow”. toa n. large marble used for shooting; smallest marbes are referred to as de ni me (goat droppings, from their",marked,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"shape and size) or “kind one” while middle sized marbles are “kind two”. vana na mavolo shoot the marble; this is done with a thumb on the ground, forefinger against the marble, flicking that forefinger with the other hand. (it is not done by holding the hand as a fist and flicking with the thumb",physical,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,might be more common with european children .) while it is normal for the thumb to be on the,as,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(“clean down”), one may by announcing it in advance, shoot from the knee or stooping posture (“five-eighth”, so called), or from a standing position (tu cake). rules are to be followed strictly and violations may well lead to a scuffle.",ground,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. timber tree endemic to fiji, only known on southern coast of viti levu, gonystylus punctatus a.c. smith, gonystylaceae. globose woody fruit, - cm diam., - segments with smooth seeds, white fls clustered at the end of branches, thick shiny, simple, alternate leaves.",mavota,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. the pounded mash of cooked starch-foods (taro, breadfruit, cassava, plantain), used to make fijian puddings (vakalolo). waki, wakia na mavu mix the mavu with a stick iwaki. sa wakiwaki na",mavu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"the mavu is sticky, gummy. sa tata-ciqiciqi na mavu the mavu is lumpy. mono, monoka na",mavu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"form balls of the mavu. kini, kinita na mavu pinch off the mavu into balls. the cultivated rootcrop yam uvi is never used for fijian puddings. in coastal areas and some small islands, uvi is the most noble of the “true foods” kakana dina.",mavu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. poisonous plant, antiaris toxicaria var. macrophylla, shrub or tree in lowland rain forest areas, the latex used for arrows but mostly for food poison, especially by priestly castes in coastal areas (such as tailevu) where the tree was often to be found growing around temples and in villages in",mavu ni toga,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"it on arrows. (and tongans never used bows and arrows in war.) the more potent variety toxicaria of this species has been widely used as poison in southeast asia. in fiji, a more common poison",used,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"super-tribe waimaro was the shrub lobau, formerly mixed with kava to be consumed unwittingly by the victim. it is an introduced plant related to datura. it disables a man. he would then be",used by,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"with a club. the fij ian dictionary na ivolavosa vakaviti lists macaranga vitiensis, euphorbiaceae, as having the name mavu ni toga; i have been unaware of that as a fact, and it is not so listed as such in a . c. smith flora vitiensis. nonetheless, it may be correct. mawa v., n., adj . stink, off-flavour, spoiled (of food). idiom: (vulgar) gusu mawa! stink mouth !",killed,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. tracks, trace, as of an animal, or human, as in footprint. syn. we ni yava-na. may refer scars or residual effects of strong winds or even fire.",mawe-na,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. (anglicism) fingerprints. syn. we ni liga-na.,imawe ni liga,parse_gatty_basic+invert,has_syn;has_anglicism;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"left, on the left-hand side. ki mawi to the left. as a n. may refer to a left-handed person, sometimes with the implication that they are different, doing things ""opposite"", in a different and sometimes difficult way. left-handed people were regarded with suspicion, often avoided as somewhat dangerous. e",mawi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"in a fight, a “left”, a left-handed punch.",dua na imawi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) n. may (month). na vula o me the month of may.,me,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". preceding a pronoun (not “you”), me indicates a suggestion, polite request or implicit command: me daru lako. let’s go (us two). meu lako ? should i go?",me,parse_gatty_basic+invert,has_question;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". indicates an obligation, something that should be done, something that should be. meu (or me ’u) lako. i should go. na cava meu cakava ? what should i do? me vakasakei na minisita the minister",me,parse_gatty_basic+invert,has_question;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"sacked. o cei me toboka rawa ? who can (should) catch him? tukuna vua me kana. tell him/her to eat. me rua ga. only two (in response to a question as to how many of something are needed or desired). me . particle between an adjective and a verb. dredre me cakava. difficult to do.. me . before a noun, for the purpose of, to serve as. solia vei koya me kena. give it to him/her, as food to eat. me . n. (onomatopoeic) n. goat. there are wild goats on some islands such as cikobia, in lau province. kadavu is usually associated with goats, which are joked about. idiom: luve ni me lit. son of a goat, a derogatory but usually j ocular way of addressing a person from kadavu. also me damu! the damu implies brown or auburn colour, from heavy tongan influence in kadavu.",should be,parse_gatty_basic+invert,has_idiom;has_question;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"prefix indicating a beverage to be consumed. the suffix serves as a possessive pronoun indicating who will consumer the beverage. the possessive pronoun may stand alone without naming the actual beverage, or the beverage may be named after the pronoun. for fijians, beverages include fruits such",me--,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"mango, melon, citrus, pineapple, and ice cream. (they often tend to suck fruits, rather than treat them as a solid food.)",as,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"my beverage, for me to consume.",mequ,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,our (two) beverage for us two to consume.,medaru,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,our (three or so) beverage for us to consumer.,medatou,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,our (many) beverage for us to consume.,meda,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,your beverage etc.,memu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,your () beverage etc.,memudrau,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,your ( or so) beverage etc.,memudou,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,your (many) beverage etc.,memuni,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,his/her beverage etc.,mena,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,their () beverage etc.,medrau,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,their ( or so) beverage etc.,medratou,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,their (many) beverage for them to consume.,medra,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". concerning, as in me baleta na ivalu concerning the war. na lewa me baleti koya the decision concerning him.",me baleta,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"baleta . for (the purpose of), concerning (a given subject, or person). na misini me baleta na nomu",me,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,the machine for your work.,cakacaka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"according to, as: me vaka sa tukuni . . . as has been foretold . . . me vaka na nodra vosa according to their words . .",me vaka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"since, because (or) as, at the beginning of an expression: ia me vaka ni p asede na levu ni",me vaka ni,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"era lewe ni lotu wesele, sa cala me laveti na vakatatabu ni siga tabu. since percent of the fijians are members of the wesley church, it is wrong to lift the sunday prohibition.",itaukei,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) n. member (association, club, parliament).",meba,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,. n. enemy. era sa veimecaki kei na kaicolo. they are enemies of the highlanders. nodra meca na kaicolo. their (many) enemies are the highlanders.,meca,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". (lau) thing, often heard in the lauan idiom meca i a f ika ga the thing is to figure it out (and then do it), in other words be smart ! syn. ka.",meca,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"possessive pronoun, their (many persons, beverage) for them to drink.",medra,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"possessive pronoun, their (several, beverage) for them to drink. medrau possessive pronoun, their (two persons, beverage) for them to drink. medre . n. ulcerous sores in the mouth, or at the rectum. medre . (or) medremedre v. to tangle, tangled (fishing line, story-line, vegetation in the bush), matted,",medratou,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(human hair); incoherent or confused of speech (as of a person drunk). sa medre na gusuna. his/her speech is incoherent. medre vakalailai ena liga ni lawa somewhat caught up in contra vening the law. (this word can often have figurative meaning.) tamedre badly tangled, usually inadvertantly, as of string or rope. vakamedro or vakamemedro v. to masturbate (of men). syn. (lau) vakatamemeno (or) vakamemeno. mei possessive pronoun: of (person who will consume the beverage). taloca yani na yaqona mei tamaqu.",uncombed,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(for him to drink). in the case of foods (or something integral to the person) this would be kei. for other possessives (neither food nor drink), “of” is nei. na vale nei tamaqu. my father ’s house. mei, mea v . to look after a baby or very young child, being responsible for its comfort and safety .",pour my father’s yaqona,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. baby-sitter, housegirl, nursemaid.",meimei,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. fijian form of exhibition dancing, usually by men or by women, with movements that act out the",meke,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"and chanting. they celebrate historic of legendary events, or act out indigenous activities, including household tasks or war-like posturing. rhymes of meke are simple, little more than couplets, often with forced final syllables to match the rhyme. geraghty reports the lauan word",formal words of song,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,services. some words and verses of ancient meke are no longer understood. and virtually no,for his,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,knows any longer the meaning of some of the physical movements or gestures of the dancers.,one,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"""belongs"" to the people who commission it from the composer and others may not perform it without permission. mata-ni-meke dance team. ibola ni meke n. leader of the dance group. bola na",the meke,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,v. to lead the dance. qaqa ni meke n. verse(s) of a meke. meke i wau war-club dance by men.,meke,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"dance with spear and fan (vanua levu). meke-iri fan-dance of men. meketaka v. to dance it, to",wesi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,about it (an occasion memorialized in a meke). vakamalolo women's sitting meke. other meke,dance,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"the lakalaka, and seasea, of tongan origin. the social dances, locally invented, anglicised shuffle-dance taralala and modern dancing are not considered meke. fijians never had social dances, only group exhibition dances, the meke, and the unique single dance to an evil spirit meke vula.",are,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. dance usually by a lone person, privately at night in the moonlight, often naked, dancing to",meke-vula,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) magazine.,mekesini,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to sing, usually sweetly. syn. tagica .",melaca,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) maleya (or) malea (eng. “malaya”) n. tilapia, a common small edible freshwater fish, oreochromis mossambica, originally from africa, introduced in at the sigatoka agricultural station",meleia,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to criticize, find fault, mostly used in the idiom: e sega ni dua na ka me vakamelei kina. there is nothing at all to be criticised about it. in other words, it is perfect just as it is.",vakamelea,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) n. watermelon, introduced species. one “drinks” a melon. it is talked of as a beverage, as is an orange, mango, pineapple and ice cream as well a medicinal pills.",meleni,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) n . mail, postal service. curu yani ena meli sent off in the mail. daukaumeli postman (they do not wear uniforms in fiji). kato ni meli post-box. sometimes used as an abbrev. for melisitima (ship bringing mail), as in meli ni saravanua (tourist ship) that now frequent the ports.",meli,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) n . mailboat, steam ship, a rather archaic word.",melisitima,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". v. to over-cook, especially of root-crop s left too long in the earth-oven (lovo). syn. buta mate, lit. cooked to death. melo . going fine, as in sa melo na soko. the sailing is going smoothly. sa melo! everything is going along nicely ! melo . fine-sounding, of a high ringing tone, as of a soprano or, in fact, the ringing sound of a fine steel knife such as the english brand trumpet, when it is struck with the knuckles.",melo,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. crumb, tiny part. meme ni kakana tiny bit of food. meme ni madrai breadcrumb.",meme-na,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . sweet-sounding, mellifluous, dulcet, usually of a singing voice or choir. domo memela sweet-sounding voice.",memela,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"your (singular, beverage). na memu your beverage (for you to consume). na memu ti your tea (for you to drink). idiom: memu sici! (slang): teasing a youngster who is being punished. idiom: memu loli! (slang): that ’s what you deserve ! teasing.",memu,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"your (, beverage) to drink.",memudrau,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"your ( or so, beverage) to drink.",memudou,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"possessive pronoun, his/her/its (beverage) to drink.",mena,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,v . to behave childishly.,menemene,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . portly, corpulent, plump (of person).",menuke,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) america, u.s.a .",mereke,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. well known var. of cassava. also a woman ’s name.,merelesita,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . strong, stout, of a person.",meremerea,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n . special skill or aptitude of a person. na nona mesamesa na tuli kuro. her special skill is in making pots. syn. (slang) loga ni tavioka; bila.,mesamesa,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) n . matron (as at a hospital or boarding school).,metereni,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) n. mattress. metia n. (eng.) n. major, as a military rank.",meteresi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. (archaic) protuberance, as on a warclub",meto,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"abbrev . of me au (followed by a verb), often seen as me ’u . . . let me . . . (or) i should . . .",meu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to resolve, settle it (problem, dispute), to arbitrate. veivakameyautaki settlement (of differences, disagreements). also spelled vakameautaka. dau-vakameautaki n. arbitrator.",vakameyautaka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) mimi, mica n., v. urine, to urinate. mica na meteresi urinate on the mattress. mi moce of a child,",mi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"sometimes, to urinate during sleep. micaka na dra to have blood in the urine. misuqa n. urinary infection (or) in the case of men, difficulties urinating as a result of enlarged prostate gland. cf. suasua, a more polite word.",adults,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. meat accompaniment eaten with “true food” kakana dina (traditional starch food, taro, yam, etc.) syn. icoi, though icoi can apply to almost any garnish that accompanies the main thing consumed. (could be biscuits with tea). in lau the term is tokai.",micini,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . small, as in e dua na gone midi a small child. midimidi tiny. this is sometimes pronounced minj iminj i. manumanu midimidi n. germ(s), tiny insect(s), virus.",midi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . rotten, decomposed.",midra,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) midri as in wa midre, a vine used in building fish-fences, stenochloena palustris, blechnaceae.",midre,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"in water, the vine becomes stronger, used to bind straight, old vertically set reeds as a wall for the fence. village daku at the tailevu coast is known for such fences, called ba kalou which they use seasonally to catch the yellow-striped goatfish ki.",immersed,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to scratch with the fingernails to ease an itch. kerekere, me mila na dakuqu please scratch my back. kadru, kadruva v. to scratch , doing harm, by a person being aggressive, or by something sharp such as barbed wire or a cat with its claws.",mila,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) milamila v., n., adj . itch, itchy.",mila,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(slang) v., n. as in english , longing urgently for some thing desired, as for a person of the opposite sex, “itching” for something or someone.",milamila,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. (archaic) head scratcher, long and thin, often kept stuck in the hair of men especially. it was",imilamila,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"to dislodge lice or nits when they irritated the scalp. they were usually made of tree fern, turtle shell, or sometimes, a sliver of human shin bone. mileniemu n. (eng.) millenium.",used,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. stick insect or leaf insect that reportedly ej ects poison that can blind the eyes of a person.,mimimata,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(mimi) in the face (mata). three species of stick insects in fiji, hermarchus spp. the “leaf insects” in fiji are of family phylidae. rarely every seen . they remain immobile, camouflaged as natural vegetation. watling mentions the species cotylosoma dipneusitcum.",implied in the word is the action of pissing,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v., n. nibble, of a fish starting to take a bait.",mimisi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. spleen. mini, minika v. to pinch off with the fingernails, as one may pick off leaves from a plant, vegetables such as rourou, bele or medicinal plants.",mina,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"as in vosa minimini, to form words with the lips, barely pronouncing them.",minimini,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) n. government minisiter. one does not hear the third ""i "", though fijian spelling requires the separation of these consonants.",minisita,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(eng.) n. minute (of time).,miniti,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". (kadavu) no. syn. sega, warai, j ikai, hikai.",mino,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". adj . terrified, in a panic of fear.",mino,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(archaic) n. old-style fireplace for cooking in a corner of fijian house, made obsolete by british",miqa,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"separate cook-houses because of danger of fire. before motorised boats become com mon, cutters sailing among the islands had miqa made of gallon drums cut in half for wood fires to do the cooking.",regulations for,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) miramira, mirica, mirika v. of very small things, seeds, leaves, dust particles, to fall gently in a scattered fashion. see miri, mirica.",mira,parse_gatty_basic+invert,has_see;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . faded, withered, usually of flowers. mira, miraca, miraka v. to sprinkle (of pepper or salt, for example, though salt was never spinkled formerly, and pepper was unknown), sow (seeds, again a modern practise), to scatter (powder, fine grain). also vakamira, vakamiraca. “mirchaa” (hindi) n. chilli pepper, originally a central american plant, introduced by europeans and/or indians, now very widely used by fijians. often pronounced as a fijian word mirij a. syn. boro gaga, rokete. a related hindi word is golmirch black pepper which is the “true” pepper, piper nigrum, grown commercially at wainadoi, namosi. chilli pepper has no scent but is much cheaper than black pepper which was the original “hot” ingredient of curry. idiom: tamata mirij a hurtful person, one whose words are biting, deceptive. miri, mirica, mirika v. to fall off or out, of many very small things (flowers from stem, fur from animal, hair from human head, light sprinkle of rain). sa miri tu na uluna. his/her hair has fallen out. sa miri",mira,parse_gatty_basic+invert,has_idiom;has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"na vuti ni koli. the dog is shedding its coat. na mirimiri the shedding of hairs or drizzling of rain. mirika to fall on (something, someone). as compared to mira, miraca, the word miri applies more generally to drip or drizzle, as of light rain",tiko,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v., n. to drizzle, usually of rain.",mirimiri,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(slang) v. smack (with the hand). sa misi nikua o mere vei na qasenivuli. mere got smacked by the teacher today. sa misi! that hurt !,misi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng. “miss”) to feel pain, regret, at something unpleasant, something lost. sa misi o seru ena sau ni ivodovodo ni basi. seru is upset at the cost of the bus-fare.",misi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng.) measles, a highly infection disease that can be transmitted without direct contact even before the rash appears. symptoms are acute fever and rash and may be fatal. ideally, babies should be vaccinated after they become one year old. the disease was introduced by cakobau ’s party when it returned from a visit to australia. in january , a meeting with highland chiefs at navuso was held to",misila,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
