domain,subdomain,source_id,source_doc,source_lang,target_lang,direction,source_text,target_text
legal,constitution,constitution|157(22),constitution - eng.txt,en,fj,en->fj,any person required under any law to take an oath or affirmation of allegiance and office must take the appropriate oath or affirmation set out in the schedule. repeals,"kevaka e dua me vosa bubului se vosa yalayala ena vuku ni dua na valenivolavola me vaka e virikotori ena lawa, e dodonu me bubului se yalayala ena tikina donu e sa vakarautaki ena ikuri ni yavunivakavulewa qo. ----------------------- page ----------------------- bokoci"
legal,constitution,constitution|157(3),constitution - eng.txt,en,fj,en->fj,"in this constitution, unless the contrary intention appears, a reference to the holder of an office by the term designating his or her office includes a reference to any person for the time being acting in the office.","e na yavunivakavulewa qo,vakavo ke sega ni salavata na kena inaki, na kena cavuti e dua e taura tiko na itutu e oka kina e dua e taura vakatawa tiko na itutu oya."
legal,constitution,constitution|157(4),constitution - eng.txt,en,fj,en->fj,"a person who has been appointed to an office established by this constitution may resign from the office by notice in writing signed by him or her addressed to the person or authority by whom he or she was appointed, and the resignation takes effect—","e dua sa digitaki ena dua na itutu e tauyavutaki e na yavunivakavulewa qo, ena rawa ni kere vakacegu ena nona solia na nona ivola ni kere vakacegu, me sainitaka ka vakauta vua na tamata, se matabose, se tabacakacaka e veidigitaki, ka na vakacegui ena gauna—"
legal,constitution,constitution|157(4)(a),constitution - eng.txt,en,fj,en->fj,at the time or on the date specified in the notice; or,e vakamatatataki tu ena ivola ni kere vakacegu; se ni sa ciqoma na ivola o koya e volai vua na ivola; koya ga e muri vei rau.
legal,constitution,constitution|157(5),constitution - eng.txt,en,fj,en->fj,a reference in this constitution to a power to remove a person from a public office includes a reference to—,na vakayagataki ni yavunivakavulewa qo me vakacegui e dua e lewena na valenivolavola ni lewenivanua e okati kina na—
legal,constitution,constitution|157(5)(a),constitution - eng.txt,en,fj,en->fj,a power to require the person to retire from office;,kaukauwa me vakaceguya e dua mai na nona itutu;
legal,constitution,constitution|157(5)(b),constitution - eng.txt,en,fj,en->fj,a power to terminate the contract on which the person is employed; or,kaukauwa me vakaceguya na konitaraki ni dua na vakailesilesi; se
legal,constitution,constitution|157(5)(c),constitution - eng.txt,en,fj,en->fj,a power not to renew the contract on which the person is employed.,kaukauwa me kua ni tosoi na nona konitaraki e dua na vakailesilesi. ----------------------- page -----------------------
legal,constitution,constitution|157(6),constitution - eng.txt,en,fj,en->fj,a reference in this constitution to amending any law (including this constitution) is a reference to—,"ena yavunivakavulewa qo, na kena gadrevi me veisautaki na lawa (oka kina na"
legal,constitution,constitution|157(6)(a),constitution - eng.txt,en,fj,en->fj,repealing it with or without replacing it by another law;,bokoci ka sosomitaki se sega ni sosomitaki tale vua e dua tale na lawa;
legal,constitution,constitution|157(6)(b),constitution - eng.txt,en,fj,en->fj,"modifying, varying, revising or altering it by amendment or otherwise;","taracake, veivukiyaki, railesuvi se veisautaki ena kena vakacurumi e so na veisau;"
legal,constitution,constitution|157(6)(c),constitution - eng.txt,en,fj,en->fj,suspending its operation; or,bokoca na kena vakayagataki; se
legal,constitution,constitution|157(6)(d),constitution - eng.txt,en,fj,en->fj,making other provision that is inconsistent with it.,bulia e so tale na lawa e sega ni veiganiti vata.
legal,constitution,constitution|157(7),constitution - eng.txt,en,fj,en->fj,"a person, authority or body upon whom the functions are conferred by this connection with, the performance of those functions.","e dua na tamata, matabose se tabacakacaka e soli vua na itavi ena veiganiti kei na qaravi ni itavi."
legal,constitution,constitution|157(8),constitution - eng.txt,en,fj,en->fj,"a reference in this constitution to the minister in relation to the doing of anything, the participation in any consultation or the receipt of any report is a reference to the minister who, for the time being, has been assigned responsibility for the part of the business of the government relating to the subject matter of the activity concerned. ----------------------- page -----------------------","na ivakamacala ni yavunivakavulewa qo me baleta na veiqaravi ni minisita, na nona vakaitavi ena veitalanoa, se ciqoma na ripote, e vakaibalebale vua na minisita e lesi vua na itavi ni matanitu ena gauna ya."
legal,constitution,constitution|157(9),constitution - eng.txt,en,fj,en->fj,"unless the contrary intention appears, a reference in this constitution to a minister includes a reference to the minister for the time being acting for and on behalf of the first mentioned minister.","vakavo ke sega ni salavata na kena inaki, na ivakamacala ena yavunivakavulewa qo me baleta e dua na minisita e oka kina na minisita vakatawa ka mai taura vakawawa tiko na itutu qo ena vukuna na minisita."
legal,constitution,constitution|157(b),constitution - eng.txt,en,fj,en->fj,the prime minister and cabinet ministers;,paraiminisita kei ira na lewe ni boseyaco;
legal,constitution,constitution|157(c),constitution - eng.txt,en,fj,en->fj,republic of fiji military forces;,tabana ni mataivalu e viti;
legal,constitution,constitution|157(d),constitution - eng.txt,en,fj,en->fj,fiji police force;,tabana ni ovisa;
legal,constitution,constitution|157(e),constitution - eng.txt,en,fj,en->fj,fiji corrections service;,tabana ni veivakadodonutaki;
legal,constitution,constitution|157(f),constitution - eng.txt,en,fj,en->fj,judiciary;,tabana ni mataveilewai;
legal,constitution,constitution|157(g),constitution - eng.txt,en,fj,en->fj,public service; and,veiqaravi vakamatanitu; kei na
legal,constitution,constitution|157(h),constitution - eng.txt,en,fj,en->fj,"any public office, from any criminal prosecution and from any civil or other liability in any court, tribunal or commission, in any proceeding including any legal, military, disciplinary or professional proceedings and from any order or judgment of any court, tribunal or commission, as a result of any direct or indirect participation, appointment or involvement in the government from december to the date of the first sitting of the first parliament elected after the commencement of this constitution, provided however any such immunity shall not apply to any act or omission that constitutes an offence under sections to , to , to , to , to , and to of the crimes decree (as prescribed in the crimes decree at the date of the commencement of this constitution). ----------------------- page ----------------------- immunity entrenched .—() notwithstanding anything contained in this constitution, this chapter and any immunity granted or continued in this chapter shall not be reviewed, amended, altered, repealed or revoked.","valenivolavola ni lewenivanua, mai na veibeitaki ni basulawa, mai na dua na veileti se ena dua na ka e lavaki mai na mataveilewai, mataveivaqaqai, se matabose ena dua na veilewai, oka kina na veilewai vakalawa, mataivalu, iwalewale ni veitotogitaki, se na veilewai vakacakacaka kei na ivakaro se vakatulewa ni mataveilewai, mataveivaqaqai se matabose, vu mai na nona vakaitavi, digitaki se lewena na matanitu mai na ika ni tiseba, yacova na imatai ni dabe ni imatai ni palimedi, ni sa tauri oti na vakayacori se sega ni vakayacori ka wili me cala vakalawa ena tikina i na , i na , i na , i na , i na , kei na i na ni dikiri ni basulawa (ka vakarautaki ena dikiri ni basulawa ena gauna e tauri kina na yavunivakavulewa qo). ----------------------- page ----------------------- vakadeitaki ni veivagalalataki .—() e dina ni virikotori ena yavunivakavulewa qo, ia na wase qo kei na veivagalalataki e soli se tomani ena wase qo ena sega ni rawa ni raicilesu, veisautaki, vukici, vakadaroi se bokoci."
legal,constitution,constitution|158,constitution - eng.txt,en,fj,en->fj,immunity entrenched,vakadeitaki ni veivagalalataki
legal,constitution,constitution|159,constitution - eng.txt,en,fj,en->fj,amendment of constitution,veisautaki ni yavunivakavulewa
legal,constitution,constitution|16,constitution - eng.txt,en,fj,en->fj,executive and administrative justice,dodonu ni tamata me baleta na vakatulewa ni vakailesilesi ni matanitu kei na vakatulewa ni veiqaravi raraba vakalawa
legal,constitution,constitution|160,constitution - eng.txt,en,fj,en->fj,procedure for amendment,iwalewale ni kena veisautaki
legal,constitution,constitution|161,constitution - eng.txt,en,fj,en->fj,amendments before december repeals and transitional,"veisau ena yavunivakavulewa ni se bera na ika ni tiseba, kena idewadewa"
legal,constitution,constitution|162,constitution - eng.txt,en,fj,en->fj,short title and commencement,ulutaga lailai kei na kena itekitekivu
legal,constitution,constitution|163,constitution - eng.txt,en,fj,en->fj,interpretation,ivakamacala
legal,constitution,constitution|164,constitution - eng.txt,en,fj,en->fj,"subject to part d of this chapter and other provisions of this constitution, the following written laws are repealed—","kevaka e yalani ena tabana d ni wase qo, kei na so tale na tikina ena"
legal,constitution,constitution|164(2),constitution - eng.txt,en,fj,en->fj,the provision of this section shall be without prejudice to any power conferred by or under this constitution to make provision for the abolition of offices or for the removal from office of persons holding or acting in any office. ----------------------- page -----------------------,na tikina qo e sega ni oka kina na kaukauwa e soli ena yavunivakavulewa qo me vakarautaka na lawa me bokoca e dua na valenivolavola se me vakaceguya e dua na vakailesilesi taura tiko se taura vakatawa e dua na itutu.
legal,constitution,constitution|164(3),constitution - eng.txt,en,fj,en->fj,"notwithstanding anything contained in this constitution, until the first sitting of the first parliament elected under this constitution, any function, power or duty that is conferred under this constitution on the constitutional offices commission shall be performed by the prime minister.","e dina ni virikotori ena yavunivakavulewa qo, ia na veiqaravi, kaukauwa se na itavi ni matabose ni valenivolavola ni yavunivakavulewa me na vakayacora tiko na paraiminisita, me yacova na isevu ni dabe ni imatai ni palimedi ena yavunivakavulewa qo."
legal,constitution,constitution|164(4),constitution - eng.txt,en,fj,en->fj,"for the avoidance of doubt, the members of the constitutional offices commission referred to in section ()(d) and (e) shall only be appointed after the first sitting of the first parliament elected under this constitution, and the constitution offices commission shall not hold any meeting until after the first sitting of the first parliament elected under this constitution.","me kua na lomatarotaro, o ira na lewena na matabose ni valenivolavola ni ni sa oti na isevu ni dabe ni imatai ni palimedi ena yavunivakavulewa qo, kei na matabose ni valenivolavola ni yavunivakavulewa e sega ni dodonu mera bose me yacova ni sa vakayacori oti na isevu ni dabe ni imatai ni palimedi ena yavunivakavulewa qo."
legal,constitution,constitution|164(5),constitution - eng.txt,en,fj,en->fj,"notwithstanding anything contained in this constitution, sections (), (), (), (), (), (), (), (), () and () shall only take effect from january . finance","e dina ni virikotori ena yavunivakavulewa qo, ia na tikina (), (), (), (), (), (), (), (), () kei na () ena qai taurivaki ena imatai ni janueri, . veika vakailavo"
legal,constitution,constitution|164(a),constitution - eng.txt,en,fj,en->fj,executive authority of fiji decree ;,dikiri ni veiliutaki vakamatanitu e viti ;
legal,constitution,constitution|164(b),constitution - eng.txt,en,fj,en->fj,revenue and expenditure decree ;,dikiri ni iyau kei na kena vakayagataki ;
legal,constitution,constitution|164(c),constitution - eng.txt,en,fj,en->fj,state services decree ;,dikiri ni veiqaravi vakamatanitu ;
legal,constitution,constitution|164(d),constitution - eng.txt,en,fj,en->fj,office of the vice-president and succession decree ; and,dikiri ni valenivolavola ni ivukevuke ni peresitedi kei na kena veisosomitaki ; kei na
legal,constitution,constitution|164(e),constitution - eng.txt,en,fj,en->fj,"administration of justice decree . office of the president .—() notwithstanding the repeal of the executive authority of fiji decree , the president appointed under the executive authority of fiji decree shall continue to hold office for the term of his or her appointment made under the executive authority of fiji decree , and any re-appointment to the office of the president must be done in accordance with the provisions of this constitution. ----------------------- page -----------------------","dikiri ni veiqaravi raraba ni lawa . valenivolavola ni peresitedi .—() e dina ni sa bokoci na dikiri ni veiliutaki vakamatanitu e viti , me vaka ni a digitaki kina na peresitedi, ena taura tiko ga na itutu vakaperesitedi ena balavu ni gauna e vakarautaki ena dikiri ni veilutaki vakamatanitu e viti , ka kevaka e tosoi na nona veiqaravi me na vakamuria na kena iwalewale e virikotori ena yavunivakavulewa qo."
legal,constitution,constitution|165,constitution - eng.txt,en,fj,en->fj,office of the president,valenivolavola ni peresitedi
legal,constitution,constitution|166,constitution - eng.txt,en,fj,en->fj,prime minister and ministers,paraiminisita kei na minisita ni boseyaco
legal,constitution,constitution|167,constitution - eng.txt,en,fj,en->fj,public or constitutional officers,vakailesilesi ena valenivolavola ni lewenivanua se na matabose ni valenivolavola ni yavunivakavulewa
legal,constitution,constitution|168,constitution - eng.txt,en,fj,en->fj,"notwithstanding the repeal of the revenue and expenditure decree and the provisions of chapter of this constitution, the revenue and expenditure decree shall continue to be in force until the first sitting of the first parliament under this functions of parliament and speaker .—() notwithstanding the repeal of the laws mentioned in part c of this until the first sitting of the first parliament under this constitution, be performed by the prime minister.","e dina ni sa bokoci na dikiri ni iyau kei na kena vakayagataki kei na veitikina ena wase ni yavunivakavulewa qo, ia na dikiri ni iyau kei na kena vakayagataki na taurivaki tiko me yacova na isevu ni dabe ni imatai ni palimedi ena yavunivakavulewa qo. itavi ni palimedi kei na sipika .—() e dina ni sa bokoci na lawa ena tabana c ni wase qo, ia na itavi me qarava na sipika ena yavunivakavulewa qo, na qarava na paraiminisita me yacova na isevu ni dabe ni imatai ni palimedi ena yavunivakavulewa qo. ----------------------- page -----------------------"
legal,constitution,constitution|168(2),constitution - eng.txt,en,fj,en->fj,all proceedings in the courts established under the administration of justice decree that had commenced but had not been determined on the date of the commencement of this constitution shall continue as if the provisions of this constitution were in force at their commencement.,"na veilewai ena mataveilewai a tauyavutaki ena dikiri ni veiqaravi raraba ni lawa sa tekivutaki ka se bera ni vakatulewataki ena gauna e taurivaki kina na yavunivakavulewa qo, me na tomani tiko ga me vaka ga e taurivaki mai ena"
legal,constitution,constitution|168(2)(a),constitution - eng.txt,en,fj,en->fj,made or as may be made between december until the first sitting of the first parliament under this constitution; and,"tauyavutaki se na rawa ni tauyavutaki ena ika ni tiseba, me yacova na isevu ni dabe ni imatai ni palimedi ena yavunivakavulewa qo; kei na"
legal,constitution,constitution|168(2)(b),constitution - eng.txt,en,fj,en->fj,"which are in force and have not been repealed or replaced by another promulgation, decree or declaration or by any subordinate laws made under any such promulgation, decree or declaration (as the case may be), shall continue to be in force in their entirety.","taurivaki tiko mai ka sega ni bokoci se sosomitaki vua e dua tale na poromoliqeti, dikiri se na itukutuku se na lawa veivuke a buli ena poromoliqeti, dikiri se na itukutuku qo, me na tomani tiko ga. ----------------------- page -----------------------"
legal,constitution,constitution|168(3),constitution - eng.txt,en,fj,en->fj,"notwithstanding anything contained in this constitution, sections , a, b, c, and d of the administration of justice decree shall continue in force and shall not be amended, revised, altered or repealed, and the courts established by, or continued in existence under, this constitution shall not have jurisdiction to—","e dina ni virikotori ena yavunivakavulewa qo, na tikina , a, b, c kei na d ni dikiri ni veiqaravi raraba ni lawa me na tomani tiko ga, ka na sega ni rawa ni veisautaki, railesuvi se bokoci, kei na mataveilewai a tauyavutaki se tomani tiko ena yavunivakavulewa qo, e sega ni tu vua na kaukauwa vakalawa me—"
legal,constitution,constitution|168(3)(a),constitution - eng.txt,en,fj,en->fj,"accept, hear or determine any matter for which the jurisdiction of the courts is excluded under the administration of justice decree or under any promulgation, decree, declaration or under any other written law; or","ciqoma, rogoca se vakatulewataka e dua na tikina e sega ni wili kina na veiqaravi ni mataveilewai ena dikiri ni veiqaravi raraba ni lawa ; se ena poromoliqeti, dikiri, itukutuku se ena veilawa tabaki tale e so; se"
